run_row,mode,model_id,trial,started_at_local,finished_at_local,actual_duration_sec,inference_count,sample_count,average_power_w,baseline_power_w,baseline_source,net_energy_j,net_energy_per_inference_j,average_latency_ms,throughput_inferences_per_sec,depth,pattern,growth_pattern,channels,pools,parameter_count,status
386,inference,0114,3,2026-09-09T20:44:32.515343+09:00,2026-09-09T20:45:32.519292+09:00,60.003915,8454,293,21.907138678642195,5.815374706833898,interpolated_adjacent_idle_blocks,965.5688375644473,0.11421443548195498,7.097695197539618,140.8908064052462,6,increasing,late,88-89-103-129-163-200,4-6,760375,valid
387,inference,0115,1,2026-09-09T20:45:38.162963+09:00,2026-09-09T20:46:38.164359+09:00,60.001355,39307,291,21.65034364823255,5.81821615874435,interpolated_adjacent_idle_blocks,949.9491019020403,0.024167428241840903,1.526480146029974,655.1018711909038,6,increasing,late,42-48-73-118-168-245,2-4-6,680350,valid
388,inference,0115,2,2026-09-09T20:47:38.462972+09:00,2026-09-09T20:48:38.464192+09:00,60.001179,39644,293,20.802556005503888,5.823423249076995,interpolated_adjacent_idle_blocks,898.7656257831336,0.022670911759235537,1.513499611542719,660.7203545831732,6,increasing,late,42-48-73-118-168-245,2-4-6,680350,valid
389,inference,0115,3,2026-09-09T20:49:38.767498+09:00,2026-09-09T20:50:38.767781+09:00,60.000258,39608,293,22.140519792962287,5.8286305184575875,interpolated_adjacent_idle_blocks,978.7175649377149,0.024710098084672664,1.514851999596042,660.1304947722055,6,increasing,late,42-48-73-118-168-245,2-4-6,680350,valid
390,inference,0116,1,2026-09-09T20:50:44.580326+09:00,2026-09-09T20:51:44.582752+09:00,60.002382,24124,293,22.3353760278993,5.831479222903761,interpolated_adjacent_idle_blocks,990.2731205819218,0.04104929201549999,2.487248474548142,402.0507039135565,4,uniform,early,67-67-67-67,,123960,valid
391,inference,0116,2,2026-09-09T20:52:45.069253+09:00,2026-09-09T20:53:45.069517+09:00,60.000237,24193,293,22.369248977161362,5.836694447420729,interpolated_adjacent_idle_blocks,991.9571899998614,0.04100182656139633,2.4800659984293243,403.2150759831876,4,uniform,early,67-67-67-67,,123960,valid
392,inference,0116,3,2026-09-09T20:54:45.554307+09:00,2026-09-09T20:55:45.554764+09:00,60.00043,24193,292,22.367179476839127,5.841909555262419,interpolated_adjacent_idle_blocks,991.5233011606687,0.04098389208286152,2.480073984210317,403.21377763994855,4,uniform,early,67-67-67-67,,123960,valid
393,inference,0117,1,2026-09-09T20:55:51.296514+09:00,2026-09-09T20:56:51.296731+09:00,60.000172,27824,293,20.358341571314575,5.844755151364007,interpolated_adjacent_idle_blocks,870.8176815338984,0.03129735773195437,2.1564179161874595,463.7320031953718,6,decreasing,late,111-87-67-54-48-44,2-3,218130,valid
394,inference,0117,2,2026-09-09T20:57:51.745322+09:00,2026-09-09T20:58:51.746427+09:00,60.001078,27865,292,21.40516966563554,5.849968705368795,interpolated_adjacent_idle_blocks,933.3288261226398,0.033494664493904175,2.153277520186617,464.4083220231331,6,decreasing,late,111-87-67-54-48-44,2-3,218130,valid
395,inference,0117,3,2026-09-09T20:59:52.172210+09:00,2026-09-09T21:00:52.172686+09:00,60.000452,27915,293,20.630693036749282,5.855181277767727,interpolated_adjacent_idle_blocks,886.5373840702084,0.03175845903887546,2.149398241089001,465.24649591847907,6,decreasing,late,111-87-67-54-48-44,2-3,218130,valid
396,inference,0118,1,2026-09-09T21:00:57.655741+09:00,2026-09-09T21:01:57.655878+09:00,60.00009,74451,293,19.70283765875033,5.858015675116853,interpolated_adjacent_idle_blocks,830.6905650519873,0.011157547448012617,0.8059003975769259,1240.8481283874123,3,increasing,linear,30-45-59,3,37589,valid
397,inference,0118,2,2026-09-09T21:02:57.816091+09:00,2026-09-09T21:03:57.816373+09:00,60.000251,74875,293,21.128941443321366,5.863216727374841,interpolated_adjacent_idle_blocks,915.9473146536952,0.012233019227428317,0.8013389048414054,1247.9114566363307,3,increasing,linear,30-45-59,3,37589,valid
398,inference,0118,3,2026-09-09T21:04:57.975882+09:00,2026-09-09T21:05:57.976663+09:00,60.000751,74958,293,21.885064500266758,5.868417763079923,interpolated_adjacent_idle_blocks,961.0108327329098,0.012820657337881344,0.8004582659622725,1249.284369370398,3,increasing,linear,30-45-59,3,37589,valid
399,inference,0119,1,2026-09-09T21:06:03.430740+09:00,2026-09-09T21:07:03.431145+09:00,60.000365,93593,290,19.781951600959346,5.871250918548364,interpolated_adjacent_idle_blocks,834.6471183504079,0.00891783700010052,0.6410774790849809,1559.8738570996354,5,inverse_hourglass,linear,95-96-96-96-95,1-2-3-4-5,334051,valid
400,inference,0119,2,2026-09-09T21:08:03.559430+09:00,2026-09-09T21:09:03.559879+09:00,60.000422,93704,292,19.817207426203087,5.876450598225827,interpolated_adjacent_idle_blocks,836.451292678017,0.008926527071181774,0.6403186800990326,1561.7223596308927,5,inverse_hourglass,linear,95-96-96-96-95,1-2-3-4-5,334051,valid
401,inference,0119,3,2026-09-09T21:10:03.688332+09:00,2026-09-09T21:11:03.688932+09:00,60.000572,93766,290,21.18779888659905,5.881650289399509,interpolated_adjacent_idle_blocks,918.3776709489701,0.00979435691987469,0.6398968901307533,1562.7517736422583,5,inverse_hourglass,linear,95-96-96-96-95,1-2-3-4-5,334051,valid
402,inference,0120,1,2026-09-09T21:11:09.038534+09:00,2026-09-09T21:12:09.038613+09:00,60.000028,300365,292,19.900890361176955,5.88447891177642,interpolated_adjacent_idle_blocks,840.9850794235527,0.0027998770809633373,0.1997570545835897,5006.081022192601,4,uniform,linear,38-38-38-38,1-2-4,40556,valid
403,inference,0120,2,2026-09-09T21:13:09.080859+09:00,2026-09-09T21:14:09.081073+09:00,60.000185,300715,291,20.18821887693772,5.889674855182471,interpolated_adjacent_idle_blocks,857.915286535959,0.0028529181668222703,0.19952508122308252,5011.90123001094,4,uniform,linear,38-38-38-38,1-2-4,40556,valid
404,inference,0120,3,2026-09-09T21:15:09.122936+09:00,2026-09-09T21:16:09.123088+09:00,60.000124,299208,292,19.770418563623977,5.894870783593902,interpolated_adjacent_idle_blocks,832.5345873697293,0.002782460988241388,0.20052981170289663,4986.78970227924,4,uniform,linear,38-38-38-38,1-2-4,40556,valid
405,idle,,1,2026-09-09T21:16:14.400315+09:00,2026-09-09T21:17:14.401073+09:00,60.000697,0,292,6.010384724064181,,,,,,,,,,,,,valid
406,idle,,2,2026-09-09T21:18:14.402956+09:00,2026-09-09T21:19:14.403650+09:00,60.000664,0,293,6.091825879969488,,,,,,,,,,,,,valid
407,idle,,3,2026-09-09T21:20:14.405440+09:00,2026-09-09T21:21:14.406201+09:00,60.000732,0,294,5.586982888185649,,,,,,,,,,,,,valid
408,inference,0121,1,2026-09-09T21:21:21.524198+09:00,2026-09-09T21:22:21.527924+09:00,60.003663,6697,293,22.505739442071555,5.896257804856196,interpolated_adjacent_idle_blocks,996.6297387641587,0.14881734190893814,8.959782424966487,111.60985307115205,5,hourglass,late,182-105-79-105-182,5,500687,valid
409,inference,0121,2,2026-09-09T21:23:23.287304+09:00,2026-09-09T21:24:23.291927+09:00,60.004595,6697,290,22.436830555711044,5.895798795555344,interpolated_adjacent_idle_blocks,992.53791165028,0.14820634786475734,8.959921681349797,111.60811841486449,5,hourglass,late,182-105-79-105-182,5,500687,valid
410,inference,0121,3,2026-09-09T21:25:25.039306+09:00,2026-09-09T21:26:25.046811+09:00,60.007478,6689,291,22.297014440335676,5.895339824372749,interpolated_adjacent_idle_blocks,984.2231286805538,0.14714054846472624,8.971068694872134,111.46943959660015,5,hourglass,late,182-105-79-105-182,5,500687,valid
411,inference,0122,1,2026-09-09T21:26:30.419949+09:00,2026-09-09T21:27:30.420118+09:00,60.00012,266392,292,19.642576015188002,5.89509337427757,interpolated_adjacent_idle_blocks,824.8506081525429,0.0030963790509945604,0.22523244016336602,4439.85777215164,3,decreasing,linear,60-47-38,1-2-3,43609,valid
412,inference,0122,2,2026-09-09T21:28:30.467774+09:00,2026-09-09T21:29:30.467960+09:00,60.000161,266138,291,19.440129808585347,5.894640832691621,interpolated_adjacent_idle_blocks,812.7315193773486,0.003053797350913243,0.22544755202187852,4435.621460653319,3,decreasing,linear,60-47-38,1-2-3,43609,valid
413,inference,0122,3,2026-09-09T21:30:30.515956+09:00,2026-09-09T21:31:30.516188+09:00,60.000206,265999,292,19.23832253710877,5.8941882897054025,interpolated_adjacent_idle_blocks,800.6508037358569,0.003009976743280452,0.22556553144936295,4433.301460442724,3,decreasing,linear,60-47-38,1-2-3,43609,valid
414,inference,0123,1,2026-09-09T21:31:36.180719+09:00,2026-09-09T21:32:36.181824+09:00,60.001058,35686,293,22.268811347214232,5.893940753096142,interpolated_adjacent_idle_blocks,982.5095602601739,0.027532073089171494,1.681361262119594,594.7561791327097,5,decreasing,linear,119-110-101-92-83,1-4-5,374710,valid
415,inference,0123,2,2026-09-09T21:33:36.511346+09:00,2026-09-09T21:34:36.512232+09:00,60.000856,35811,292,22.099310946865547,5.893487145882419,interpolated_adjacent_idle_blocks,972.3633002441613,0.027152643049458584,1.6754867498813373,596.8414850614741,5,decreasing,linear,119-110-101-92-83,1-4-5,374710,valid
416,inference,0123,3,2026-09-09T21:35:36.852189+09:00,2026-09-09T21:36:36.852637+09:00,60.000422,35867,293,22.10900819257326,5.8930335005702155,interpolated_adjacent_idle_blocks,972.9653246615026,0.02712703389359307,1.6728586639529517,597.7791319423292,5,decreasing,linear,119-110-101-92-83,1-4-5,374710,valid
417,inference,0124,1,2026-09-09T21:36:42.511687+09:00,2026-09-09T21:37:42.512659+09:00,60.000933,36954,293,21.69883075896889,5.892785984467087,interpolated_adjacent_idle_blocks,948.3774335098826,0.025663728784702133,1.6236654408183337,615.8904259833208,5,uniform,early,50-50-50-50-50,4-5,92110,valid
418,inference,0124,2,2026-09-09T21:38:42.832590+09:00,2026-09-09T21:39:42.833620+09:00,60.001002,37101,293,22.507652296787484,5.892332413388056,interpolated_adjacent_idle_blocks,996.9358415544889,0.02687086174373976,1.6172340934206577,618.3396726969016,5,uniform,early,50-50-50-50-50,4-5,92110,valid
419,inference,0124,3,2026-09-09T21:40:43.153799+09:00,2026-09-09T21:41:43.154124+09:00,60.000302,37048,290,22.407444015500943,5.891878842593032,interpolated_adjacent_idle_blocks,990.9388980751569,0.02674743300785891,1.619528768084665,617.4635608249488,5,uniform,early,50-50-50-50-50,4-5,92110,valid
420,inference,0125,1,2026-09-09T21:41:52.307415+09:00,2026-09-09T21:42:52.325468+09:00,60.018002,3137,293,21.32848545676757,5.891618122366483,interpolated_adjacent_idle_blocks,926.489934549819,0.2953426632291422,19.13229273190984,52.267651034428695,6,inverse_hourglass,early,46-165-224-224-163-46,5,1251204,valid
421,inference,0125,2,2026-09-09T21:43:56.065889+09:00,2026-09-09T21:44:56.068540+09:00,60.002621,3147,293,21.366050031526562,5.891151621893726,interpolated_adjacent_idle_blocks,928.5344642867019,0.2950538494714655,19.066609723546215,52.44770908406727,6,inverse_hourglass,early,46-165-224-224-163-46,5,1251204,valid
422,inference,0125,3,2026-09-09T21:45:59.778687+09:00,2026-09-09T21:46:59.783830+09:00,60.005114,3150,293,21.38759022758203,5.8906852598769115,interpolated_adjacent_idle_blocks,929.8935492343119,0.295204301344226,19.04924241269847,52.49552598130554,6,inverse_hourglass,early,46-165-224-224-163-46,5,1251204,valid
423,inference,0126,1,2026-09-09T21:47:05.152111+09:00,2026-09-09T21:48:05.152228+09:00,60.00003,209206,292,20.732617101738988,5.890438832640822,interpolated_adjacent_idle_blocks,890.531141411238,0.004256718934501104,0.2867988002256127,3486.764934906776,6,increasing,late,17-18-21-27-36-51,2-5,37680,valid
424,inference,0126,2,2026-09-09T21:49:05.210497+09:00,2026-09-09T21:50:05.210585+09:00,60.00006,215363,293,20.913065494187162,5.889986251330532,interpolated_adjacent_idle_blocks,901.3856559561525,0.0041854248685064405,0.2785996661450646,3589.3797499359102,6,increasing,late,17-18-21-27-36-51,2-5,37680,valid
425,inference,0126,3,2026-09-09T21:51:05.270743+09:00,2026-09-09T21:52:05.270807+09:00,60.000039,213112,293,20.11797082404154,5.88953366299912,interpolated_adjacent_idle_blocks,853.7067845715945,0.004005906680860743,0.2815422843387473,3551.864340195576,6,increasing,late,17-18-21-27-36-51,2-5,37680,valid
426,inference,0127,1,2026-09-09T21:52:10.797638+09:00,2026-09-09T21:53:10.797902+09:00,60.000223,73265,293,21.91824184429504,5.889286647376498,interpolated_adjacent_idle_blocks,961.7408862721213,0.013126880314913278,0.8189479669692379,1221.0787990607016,6,inverse_hourglass,early,19-162-240-240-174-19,1-2-3-5,1303183,valid
427,inference,0127,2,2026-09-09T21:54:10.964023+09:00,2026-09-09T21:55:10.964086+09:00,60.000037,73452,293,20.090543019438734,5.888833659268064,interpolated_adjacent_idle_blocks,852.1030870734864,0.011600815322571019,0.8168604939280046,1224.1992450771365,6,inverse_hourglass,early,19-162-240-240-174-19,1-2-3-5,1303183,valid
428,inference,0127,3,2026-09-09T21:56:11.130080+09:00,2026-09-09T21:57:11.130174+09:00,60.00007,73549,293,22.171911010005537,5.888380671959527,interpolated_adjacent_idle_blocks,977.0129601298844,0.013283837443471487,0.8157836231627837,1225.8152426779682,6,inverse_hourglass,early,19-162-240-240-174-19,1-2-3-5,1303183,valid
429,inference,0128,1,2026-09-09T21:57:16.882051+09:00,2026-09-09T21:58:16.883745+09:00,60.001634,27409,293,20.607491805657013,5.888132805235317,interpolated_adjacent_idle_blocks,883.1855914579085,0.032222466761206485,2.189121613338642,456.8042240809519,4,decreasing,linear,93-74-43-25,,103257,valid
430,inference,0128,2,2026-09-09T21:59:17.315128+09:00,2026-09-09T22:00:17.316297+09:00,60.001142,27501,293,22.088576959785446,5.887678812394667,interpolated_adjacent_idle_blocks,972.0723902691309,0.035346801580638194,2.1817803825315307,458.34127394604906,4,decreasing,linear,93-74-43-25,,103257,valid
431,inference,0128,3,2026-09-09T22:01:17.754173+09:00,2026-09-09T22:02:17.754218+09:00,60.000019,27447,293,21.806592836643087,5.887224798185073,interpolated_adjacent_idle_blocks,955.1623847754736,0.034800247195521314,2.1860319634203966,457.44985285363356,4,decreasing,linear,93-74-43-25,,103257,valid
432,inference,0129,1,2026-09-09T22:02:23.174106+09:00,2026-09-09T22:03:23.174223+09:00,60.000076,120806,293,19.84485397820844,5.886978186018105,interpolated_adjacent_idle_blocks,837.4736083299804,0.006932384222058345,0.49666470373988025,2013.4307762762485,3,inverse_hourglass,early,66-103-66,1-2,125051,valid
433,inference,0129,2,2026-09-09T22:04:23.273639+09:00,2026-09-09T22:05:23.273806+09:00,60.000141,121202,293,19.88347639479908,5.886525449445937,interpolated_adjacent_idle_blocks,839.8190302912718,0.0069290855785488015,0.4950425025989657,2020.0285727993353,3,inverse_hourglass,early,66-103-66,1-2,125051,valid
434,inference,0129,3,2026-09-09T22:06:23.373809+09:00,2026-09-09T22:07:23.374015+09:00,60.000182,121164,293,21.077617950690545,5.886072710494749,interpolated_adjacent_idle_blocks,911.4954792729815,0.007522824265235395,0.49519809431845124,2019.3938778708657,3,inverse_hourglass,early,66-103-66,1-2,125051,valid
435,inference,0130,1,2026-09-09T22:07:28.782064+09:00,2026-09-09T22:08:28.782375+09:00,60.000244,138229,293,19.93535005859045,5.885826142287083,interpolated_adjacent_idle_blocks,842.9748630620377,0.006098393702204586,0.4340640784495336,2303.807317048616,3,uniform,linear,73-73-73,1-2-3,98852,valid
436,inference,0130,2,2026-09-09T22:09:28.870816+09:00,2026-09-09T22:10:28.871077+09:00,60.000236,138871,292,19.891736790545202,5.885373446545632,interpolated_adjacent_idle_blocks,840.3851061417234,0.006051552204144302,0.43205734746636026,2314.507566794381,3,uniform,linear,73-73-73,1-2-3,98852,valid
437,inference,0130,3,2026-09-09T22:11:28.960136+09:00,2026-09-09T22:12:28.960469+09:00,60.000309,138812,292,19.855926922322503,5.884920748433249,interpolated_adjacent_idle_blocks,838.2646874742629,0.006038848856541675,0.4322415122611835,2313.5214264097485,3,uniform,linear,73-73-73,1-2-3,98852,valid
438,idle,,1,2026-09-09T22:12:34.240513+09:00,2026-09-09T22:13:34.240697+09:00,60.000118,0,292,5.896965993801433,,,,,,,,,,,,,valid
439,idle,,2,2026-09-09T22:14:34.242452+09:00,2026-09-09T22:15:34.243077+09:00,60.000596,0,293,5.894144917569565,,,,,,,,,,,,,valid
440,idle,,3,2026-09-09T22:16:34.244988+09:00,2026-09-09T22:17:34.245493+09:00,60.000474,0,292,5.863252402136934,,,,,,,,,,,,,valid
441,inference,0131,1,2026-09-09T22:17:39.615732+09:00,2026-09-09T22:18:39.615841+09:00,60.000067,230863,293,20.078089533303853,5.883861558748567,interpolated_adjacent_idle_blocks,851.6546294865916,0.00368900442897559,0.2598946873253859,3847.712357228791,3,uniform,early,51-51-51,1-2-3,48868,valid
442,inference,0131,2,2026-09-09T22:19:39.669792+09:00,2026-09-09T22:20:39.669943+09:00,60.000124,228540,293,20.434829484104352,5.880717862743199,interpolated_adjacent_idle_blocks,873.2485019915102,0.003820987582005383,0.26253664172574126,3808.992121734571,3,uniform,early,51-51-51,1-2-3,48868,valid
443,inference,0131,3,2026-09-09T22:21:39.723503+09:00,2026-09-09T22:22:39.723790+09:00,60.000262,230186,292,20.00237683996543,5.877574174641659,interpolated_adjacent_idle_blocks,847.4918606177245,0.0036817697888565093,0.26065990894320185,3836.416593768938,3,uniform,early,51-51-51,1-2-3,48868,valid
444,inference,0132,1,2026-09-09T22:22:45.596269+09:00,2026-09-09T22:23:45.598557+09:00,60.002243,21865,293,21.9095062143437,5.875849226229254,interpolated_adjacent_idle_blocks,962.0553827794911,0.04399978883052783,2.7442141916305185,364.4030422442478,5,hourglass,late,122-100-87-89-122,2-3-5,360553,valid
445,inference,0132,2,2026-09-09T22:24:46.155921+09:00,2026-09-09T22:25:46.157717+09:00,60.001769,21899,292,21.55632021315253,5.872692297956647,interpolated_adjacent_idle_blocks,941.0454192495351,0.04297207266311408,2.7399319146993206,364.9725727253116,5,hourglass,late,122-100-87-89-122,2-3-5,360553,valid
446,inference,0132,3,2026-09-09T22:26:46.694693+09:00,2026-09-09T22:27:46.696215+09:00,60.001498,21964,294,22.282711924358978,5.869535913574707,interpolated_adjacent_idle_blocks,984.8151475847203,0.044837695664939003,2.7318110498998673,366.05752804047495,5,hourglass,late,122-100-87-89-122,2-3-5,360553,valid
447,inference,0133,1,2026-09-09T22:27:52.903476+09:00,2026-09-09T22:28:52.904015+09:00,60.000497,13626,293,22.23381853748031,5.867802205399715,interpolated_adjacent_idle_blocks,981.9691138349529,0.07206583838506919,4.403383010421264,227.0981192490752,6,hourglass,early,135-115-53-53-121-135,3-5-6,430210,valid
448,inference,0133,2,2026-09-09T22:29:53.754623+09:00,2026-09-09T22:30:53.754727+09:00,60.000078,13687,294,22.48866683958346,5.86463764339139,interpolated_adjacent_idle_blocks,997.4430484458014,0.07287521359288386,4.383727478629292,228.11637011538886,6,hourglass,early,135-115-53-53-121-135,3-5-6,430210,valid
449,inference,0133,3,2026-09-09T22:31:54.619303+09:00,2026-09-09T22:32:54.621272+09:00,60.001943,13673,292,22.09095266566058,5.861472696892481,interpolated_adjacent_idle_blocks,973.8003320056654,0.0712206781251858,4.3883524683683,227.87595281101594,6,hourglass,early,135-115-53-53-121-135,3-5-6,430210,valid
450,inference,0134,1,2026-09-09T22:33:01.226080+09:00,2026-09-09T22:34:01.231996+09:00,60.005873,9416,293,21.72177172324971,5.859728502430731,interpolated_adjacent_idle_blocks,951.8157510289747,0.1010849353259319,6.372756287170748,156.9179731560016,3,decreasing,linear,239-152-66,2,424820,valid
451,inference,0134,2,2026-09-09T22:35:02.469622+09:00,2026-09-09T22:36:02.474011+09:00,60.004361,9445,292,22.16217702867094,5.856553679588251,interpolated_adjacent_idle_blocks,978.4085097683867,0.10359010161655761,6.353029264160991,157.40522488086862,3,decreasing,linear,239-152-66,2,424820,valid
452,inference,0134,3,2026-09-09T22:37:03.706347+09:00,2026-09-09T22:38:03.710050+09:00,60.003677,9455,293,22.17901999577238,5.85337902424322,interpolated_adjacent_idle_blocks,979.5984876736018,0.10360639742713927,6.346237662612326,157.57367643057447,3,decreasing,linear,239-152-66,2,424820,valid
453,inference,0135,1,2026-09-09T22:38:09.106281+09:00,2026-09-09T22:39:09.106359+09:00,60.000018,239452,293,20.08882463488992,5.8516665309133895,interpolated_adjacent_idle_blocks,854.2297425074378,0.003567436239862009,0.2505722161435323,3990.8654494526313,6,increasing,late,26-30-50-72-113-162,1-2-4-5,293683,valid
454,inference,0135,2,2026-09-09T22:40:09.158775+09:00,2026-09-09T22:41:09.159014+09:00,60.000208,239914,292,20.92112062487423,5.848522874352239,interpolated_adjacent_idle_blocks,904.3590001316517,0.003769513242793883,0.2500904820060468,3998.5528116812598,6,increasing,late,26-30-50-72-113-162,1-2-4-5,293683,valid
455,inference,0135,3,2026-09-09T22:42:09.211719+09:00,2026-09-09T22:43:09.211770+09:00,60.000019,238199,292,20.245265405720986,5.845379210580251,interpolated_adjacent_idle_blocks,863.9934453062817,0.0036271917401260365,0.2518903043253739,3969.982102638898,6,increasing,late,26-30-50-72-113-162,1-2-4-5,293683,valid
456,inference,0136,1,2026-09-09T22:43:16.787247+09:00,2026-09-09T22:44:16.787624+09:00,60.000336,5380,293,21.02518808262253,5.843609696140556,interpolated_adjacent_idle_blocks,910.8998041992563,0.1693122312638023,11.152478884758436,89.66616393837361,6,hourglass,linear,252-168-73-73-178-252,4-6,1070341,valid
457,inference,0136,2,2026-09-09T22:45:18.951266+09:00,2026-09-09T22:46:18.953213+09:00,60.00192,5402,293,21.25460116010772,5.840410729448271,interpolated_adjacent_idle_blocks,924.8810210851937,0.17121085173735537,11.10735292484246,90.03045160862966,6,hourglass,linear,252-168-73-73-178-252,4-6,1070341,valid
458,inference,0136,3,2026-09-09T22:47:21.116329+09:00,2026-09-09T22:48:21.118612+09:00,60.002258,5404,293,21.24028320694783,5.837211751574506,interpolated_adjacent_idle_blocks,924.2190674577456,0.17102499397811724,11.103304663212407,90.06327668493248,6,hourglass,linear,252-168-73-73-178-252,4-6,1070341,valid
459,inference,0137,1,2026-09-09T22:48:27.045655+09:00,2026-09-09T22:49:27.045924+09:00,60.000219,20296,293,22.199682137848082,5.835485374667141,interpolated_adjacent_idle_blocks,981.8553895499477,0.04837679294195643,2.9562583316909894,338.2654314340644,2,increasing,linear,77-240,2,171126,valid
460,inference,0137,2,2026-09-09T22:50:27.619575+09:00,2026-09-09T22:51:27.620801+09:00,60.001196,20352,292,21.839533728722223,5.8323280538003415,interpolated_adjacent_idle_blocks,960.4514851133002,0.04719199514118024,2.948171958529815,339.19324044404686,2,increasing,linear,77-240,2,171126,valid
461,inference,0137,3,2026-09-09T22:52:28.194254+09:00,2026-09-09T22:53:28.196014+09:00,60.001731,20352,290,21.817788029901056,5.829170718599272,interpolated_adjacent_idle_blocks,959.344714974673,0.047137613746790145,2.9481982802672806,339.1902121011145,2,increasing,linear,77-240,2,171126,valid
462,inference,0138,1,2026-09-09T22:53:33.687431+09:00,2026-09-09T22:54:33.687601+09:00,60.000121,69955,293,18.95195191339947,5.827455756984232,interpolated_adjacent_idle_blocks,787.4713574489492,0.011256827352568784,0.8576959631191464,1165.9143134629462,2,decreasing,linear,184-89,1,153525,valid
463,inference,0138,2,2026-09-09T22:55:33.859155+09:00,2026-09-09T22:56:33.859503+09:00,60.000318,70191,290,20.722472368191106,5.824308978093081,interpolated_adjacent_idle_blocks,893.8945410218396,0.012735173184907462,0.8548149777037098,1169.8437978781103,2,decreasing,linear,184-89,1,153525,valid
464,inference,0138,3,2026-09-09T22:57:34.033823+09:00,2026-09-09T22:58:34.034250+09:00,60.000397,70284,290,20.704071448206886,5.821162123397611,interpolated_adjacent_idle_blocks,892.9804680035584,0.012705316544356587,0.8536850108132497,1171.3922434310584,2,decreasing,linear,184-89,1,153525,valid
465,inference,0139,1,2026-09-09T22:58:39.545652+09:00,2026-09-09T22:59:39.546469+09:00,60.000777,60725,293,21.42158151346346,5.819446647453215,interpolated_adjacent_idle_blocks,936.1402148194056,0.015416059527697087,0.9880737241663292,1012.0702287106494,2,decreasing,linear,207-73,1-2,142608,valid
466,inference,0139,2,2026-09-09T23:00:39.742007+09:00,2026-09-09T23:01:39.742246+09:00,60.000193,61347,292,22.75412327714551,5.816299233477714,interpolated_adjacent_idle_blocks,1016.2727116201083,0.016565972445598126,0.9780460870132252,1022.4467060175233,2,decreasing,linear,207-73,1-2,142608,valid
467,inference,0139,3,2026-09-09T23:02:39.937858+09:00,2026-09-09T23:03:39.938340+09:00,60.000456,61431,293,22.405193854926427,5.813151821949529,interpolated_adjacent_idle_blocks,995.5300879497809,0.016205663068316986,0.9767129901841272,1023.8422239182904,2,decreasing,linear,207-73,1-2,142608,valid
468,inference,0140,1,2026-09-09T23:03:47.785685+09:00,2026-09-09T23:04:47.787838+09:00,60.002104,4788,294,20.903905987633966,5.811375159566039,interpolated_adjacent_idle_blocks,905.583604368938,0.18913609113804053,12.5317678153717,79.7972013791527,4,decreasing,early,248-204-165-56,3,849367,valid
469,inference,0140,2,2026-09-09T23:05:50.249730+09:00,2026-09-09T23:06:50.259209+09:00,60.009448,4808,294,21.104845209092495,5.8081682611337975,interpolated_adjacent_idle_blocks,917.9451398813262,0.19092037019162358,12.481166389351229,80.12071699109687,4,decreasing,early,248-204-165-56,3,849367,valid
470,inference,0140,3,2026-09-09T23:07:52.719836+09:00,2026-09-09T23:08:52.720627+09:00,60.000761,4796,292,20.99275339276396,5.804961413651896,interpolated_adjacent_idle_blocks,911.2790766564198,0.19000814775988736,12.510584049207313,79.93231939186416,4,decreasing,early,248-204-165-56,3,849367,valid
471,idle,,1,2026-09-09T23:08:57.994119+09:00,2026-09-09T23:09:57.994777+09:00,60.000599,0,293,5.693038395714046,,,,,,,,,,,,,valid
472,idle,,2,2026-09-09T23:10:57.996652+09:00,2026-09-09T23:11:57.997074+09:00,60.00039,0,293,5.7658283957029965,,,,,,,,,,,,,valid
473,idle,,3,2026-09-09T23:12:57.999215+09:00,2026-09-09T23:13:57.999543+09:00,60.000227,0,293,5.953247230885537,,,,,,,,,,,,,valid
474,idle,,1,2026-09-09T23:49:49.400453+09:00,2026-09-09T23:50:49.400880+09:00,60.000365,0,291,5.919166666530955,,,,,,,,,,,,,valid
475,idle,,2,2026-09-09T23:51:49.402563+09:00,2026-09-09T23:52:49.402909+09:00,60.000314,0,290,6.005221212288977,,,,,,,,,,,,,valid
476,idle,,3,2026-09-09T23:53:49.404901+09:00,2026-09-09T23:54:49.405579+09:00,60.000632,0,290,5.893354963511686,,,,,,,,,,,,,valid
477,inference,0141,1,2026-09-09T23:54:55.800882+09:00,2026-09-09T23:55:55.801760+09:00,60.000837,11420,293,22.240629923047948,5.938420321548886,interpolated_adjacent_idle_blocks,978.1462210393802,0.08565203336597024,5.254013774080406,190.33067726873765,5,inverse_hourglass,late,87-105-158-105-87,3,466821,valid
478,inference,0141,2,2026-09-09T23:56:56.833619+09:00,2026-09-09T23:57:56.834417+09:00,60.00077,11359,293,22.291019103339853,5.935669479190565,interpolated_adjacent_idle_blocks,981.3335710681679,0.08639260243579258,5.282222915749582,189.31423681843867,5,inverse_hourglass,late,87-105-158-105-87,3,466821,valid
479,inference,0141,3,2026-09-09T23:58:57.875891+09:00,2026-09-09T23:59:57.876670+09:00,60.000752,11247,292,21.88040413172578,5.932918419440845,interpolated_adjacent_idle_blocks,956.8611352463515,0.08507701033576523,5.334822761625368,187.44765190574552,5,inverse_hourglass,late,87-105-158-105-87,3,466821,valid
