Date,Time,"Core 0 T0 Effective Clock [MHz]","Core 0 T0 Usage [%]","Total CPU Usage [%]","CPU Package [¡ÆC]","CPU Package Power [W]",
9.9.2026,20:4:48.586,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:48.778,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:48.980,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:49.185,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:49.389,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:49.595,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:49.801,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:50.005,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:50.212,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:50.414,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:50.622,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:50.823,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:51.029,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:51.234,4381.0,100.0,13.7,85,21.642,
9.9.2026,20:4:51.438,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:51.645,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:51.847,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:52.052,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:52.256,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:52.462,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:52.667,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:52.876,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:53.077,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:53.282,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:53.487,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:53.691,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:53.898,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:54.101,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:54.306,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:54.510,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:54.715,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:54.920,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:55.124,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:55.330,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:55.535,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:55.740,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:55.945,4374.3,100.0,13.7,82,21.595,
9.9.2026,20:4:56.151,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:56.355,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:56.561,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:56.764,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:56.972,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:57.174,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:57.382,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:57.584,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:57.788,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:57.993,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:58.198,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:58.404,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:58.607,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:58.814,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:59.017,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:59.225,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:59.428,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:59.632,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:4:59.837,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:5:0.042,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:5:0.248,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:5:0.451,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:5:0.659,4371.1,100.0,13.5,83,21.579,
9.9.2026,20:5:0.860,4363.0,100.0,13.8,83,21.579,
9.9.2026,20:5:1.064,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:1.271,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:1.474,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:1.681,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:1.885,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:2.092,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:2.295,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:2.499,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:2.703,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:2.908,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:3.114,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:3.318,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:3.525,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:3.727,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:3.934,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:4.137,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:4.341,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:4.546,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:4.751,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:4.957,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:5.161,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:5.367,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:5.570,4363.0,100.0,13.8,83,21.546,
9.9.2026,20:5:5.774,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:5.962,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:6.167,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:6.373,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:6.576,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:6.783,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:6.985,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:7.190,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:7.394,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:7.599,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:7.804,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:8.008,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:8.198,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:8.402,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:8.609,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:8.813,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:9.019,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:9.222,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:9.426,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:9.631,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:9.836,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:10.041,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:10.245,4367.4,100.0,13.4,85,21.493,
9.9.2026,20:5:10.452,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:10.655,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:10.859,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:11.064,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:11.270,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:11.474,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:11.679,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:11.884,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:12.089,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:12.295,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:12.500,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:12.705,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:12.910,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:13.115,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:13.319,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:13.526,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:13.729,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:13.937,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:14.138,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:14.343,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:14.548,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:14.752,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:14.959,4363.4,100.0,13.9,85,21.574,
9.9.2026,20:5:15.162,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:15.370,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:15.573,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:15.777,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:15.982,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:16.187,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:16.392,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:16.598,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:16.802,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:17.012,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:17.212,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:17.417,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:17.624,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:17.827,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:18.035,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:18.236,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:18.442,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:18.647,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:18.851,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:19.058,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:19.260,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:19.465,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:19.670,4362.9,100.0,13.5,83,21.562,
9.9.2026,20:5:19.876,4360.1,100.0,13.8,82,21.562,
9.9.2026,20:5:20.081,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:20.285,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:20.492,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:20.694,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:20.899,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:21.087,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:21.292,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:21.498,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:21.702,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:21.908,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:22.111,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:22.315,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:22.521,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:22.728,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:22.929,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:23.134,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:23.339,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:23.544,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:23.749,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:23.954,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:24.160,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:24.363,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:24.567,4360.1,100.0,13.8,82,21.493,
9.9.2026,20:5:24.772,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:24.977,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:25.182,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:25.386,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:25.592,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:25.796,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:26.016,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:26.221,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:26.425,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:26.631,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:26.835,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:27.041,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:27.245,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:27.451,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:27.655,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:27.859,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:28.064,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:28.268,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:28.474,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:28.678,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:28.885,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:29.087,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:29.291,4355.0,100.0,13.5,83,21.415,
9.9.2026,20:5:29.497,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:29.702,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:29.907,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:30.112,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:30.318,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:30.521,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:30.728,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:30.931,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:31.135,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:31.340,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:31.545,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:31.751,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:31.956,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:32.162,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:32.365,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:32.572,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:32.775,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:32.979,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:33.184,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:33.389,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:33.594,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:33.798,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:34.005,4355.5,100.0,13.6,85,21.433,
9.9.2026,20:5:34.208,4352.8,100.0,13.7,83,21.433,
9.9.2026,20:5:34.413,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:34.618,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:34.822,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:35.028,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:35.231,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:35.435,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:35.640,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:35.844,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:36.051,4352.8,100.0,13.7,83,21.417,
9.9.2026,20:5:36.245,3121.9,87.7,81.8,69,20.412,
9.9.2026,20:5:36.465,132.5,5.0,1.8,48,6.145,
9.9.2026,20:5:36.665,145.2,2.7,0.9,48,5.575,
9.9.2026,20:5:36.872,137.5,3.1,2.1,48,5.527,
9.9.2026,20:5:37.081,146.9,6.4,3.5,48,5.576,
9.9.2026,20:5:37.284,206.3,5.9,3.8,47,5.742,
9.9.2026,20:5:37.491,151.6,3.8,6.9,48,7.096,
9.9.2026,20:5:37.691,194.2,0.0,0.0,47,5.597,
9.9.2026,20:5:37.897,150.1,8.2,4.8,47,5.442,
9.9.2026,20:5:38.098,158.1,0.0,1.7,48,5.531,
9.9.2026,20:5:38.301,187.4,4.5,2.5,47,5.662,
9.9.2026,20:5:38.505,193.0,8.8,3.8,47,5.437,
9.9.2026,20:5:38.713,192.4,4.1,2.1,46,5.575,
9.9.2026,20:5:38.916,152.0,0.0,1.5,46,5.533,
9.9.2026,20:5:39.116,142.9,8.1,5.3,47,5.424,
9.9.2026,20:5:39.320,86.9,2.1,1.2,46,5.644,
9.9.2026,20:5:39.519,224.5,7.6,4.1,46,6.819,
9.9.2026,20:5:39.719,146.3,0.0,3.9,47,5.580,
9.9.2026,20:5:39.926,44.7,3.6,2.7,46,5.515,
9.9.2026,20:5:40.134,149.5,3.1,7.0,46,5.763,
9.9.2026,20:5:40.340,185.7,7.9,2.9,45,5.708,
9.9.2026,20:5:40.544,145.6,3.1,2.8,47,5.498,
9.9.2026,20:5:40.747,205.6,4.7,1.5,46,5.573,
9.9.2026,20:5:40.951,149.4,4.1,3.6,45,5.501,
9.9.2026,20:5:41.150,158.1,3.2,2.7,46,5.485,
9.9.2026,20:5:41.357,192.9,5.0,2.9,45,5.673,
9.9.2026,20:5:41.561,142.7,2.8,2.6,45,5.425,
9.9.2026,20:5:41.761,193.9,4.4,1.5,44,5.536,
9.9.2026,20:5:41.967,157.0,4.0,1.8,45,5.453,
9.9.2026,20:5:42.167,148.1,3.0,1.0,45,5.430,
9.9.2026,20:5:42.388,195.2,5.0,4.0,45,5.695,
9.9.2026,20:5:42.590,269.3,5.8,4.8,45,6.662,
9.9.2026,20:5:42.795,185.8,4.5,2.4,45,5.538,
9.9.2026,20:5:42.998,141.8,2.6,0.8,44,5.429,
9.9.2026,20:5:43.200,151.2,3.7,4.1,45,5.415,
9.9.2026,20:5:43.405,195.4,5.4,1.8,44,5.622,
9.9.2026,20:5:43.608,280.8,5.9,5.2,44,6.610,
9.9.2026,20:5:43.811,193.2,4.3,2.3,44,5.454,
9.9.2026,20:5:44.015,145.1,3.5,3.0,44,5.412,
9.9.2026,20:5:44.218,147.4,3.3,3.8,44,5.469,
9.9.2026,20:5:44.423,199.9,4.4,1.1,44,5.609,
9.9.2026,20:5:44.626,146.5,3.1,1.0,44,5.419,
9.9.2026,20:5:44.838,189.1,4.4,2.4,44,5.508,
9.9.2026,20:5:45.042,149.8,6.4,10.3,44,5.456,
9.9.2026,20:5:45.246,146.4,3.5,1.4,44,5.499,
9.9.2026,20:5:45.449,213.5,5.0,1.2,44,5.776,
9.9.2026,20:5:45.651,153.5,3.6,3.1,45,5.411,
9.9.2026,20:5:45.860,189.3,4.8,2.4,43,5.471,
9.9.2026,20:5:46.060,153.8,3.0,1.1,42,5.469,
9.9.2026,20:5:46.263,150.7,3.5,2.4,43,5.409,
9.9.2026,20:5:46.466,190.2,4.2,1.1,42,5.611,
9.9.2026,20:5:46.669,196.1,4.7,4.3,43,5.425,
9.9.2026,20:5:46.874,200.3,4.5,2.2,43,5.526,
9.9.2026,20:5:47.077,140.9,2.7,0.7,42,5.394,
9.9.2026,20:5:47.281,144.5,3.5,1.4,43,5.420,
9.9.2026,20:5:47.486,183.8,4.2,5.0,43,5.645,
9.9.2026,20:5:47.686,319.3,8.2,3.2,42,6.961,
9.9.2026,20:5:47.893,187.9,4.7,2.3,42,5.581,
9.9.2026,20:5:48.097,155.6,3.1,1.0,43,5.378,
9.9.2026,20:5:48.297,151.1,3.6,4.2,42,5.450,
9.9.2026,20:5:48.501,188.0,4.1,2.2,43,5.607,
9.9.2026,20:5:48.703,160.2,3.8,2.4,42,5.505,
9.9.2026,20:5:48.908,184.9,4.7,1.6,42,5.498,
9.9.2026,20:5:49.111,143.6,2.7,0.8,42,5.464,
9.9.2026,20:5:49.318,152.9,3.4,3.0,42,5.381,
9.9.2026,20:5:49.517,196.3,4.3,2.3,42,5.593,
9.9.2026,20:5:49.721,247.7,6.3,4.4,42,6.577,
9.9.2026,20:5:49.933,185.0,4.1,2.9,43,5.513,
9.9.2026,20:5:50.137,142.2,6.4,4.7,43,5.538,
9.9.2026,20:5:50.350,148.9,3.4,3.9,41,5.521,
9.9.2026,20:5:50.557,191.2,0.0,0.0,43,5.553,
9.9.2026,20:5:50.757,146.9,3.1,2.9,42,5.445,
9.9.2026,20:5:50.964,186.6,11.1,5.6,42,5.490,
9.9.2026,20:5:51.163,149.0,3.4,3.1,42,5.435,
9.9.2026,20:5:51.377,155.5,0.0,4.3,42,5.459,
9.9.2026,20:5:51.580,83.7,4.6,2.3,42,5.513,
9.9.2026,20:5:51.783,149.6,3.3,1.2,41,5.382,
9.9.2026,20:5:51.987,186.5,4.8,2.8,42,5.489,
9.9.2026,20:5:52.191,143.8,2.9,1.0,42,5.331,
9.9.2026,20:5:52.394,151.3,3.5,5.6,41,5.488,
9.9.2026,20:5:52.598,62.5,1.5,1.1,42,5.413,
9.9.2026,20:5:52.805,234.3,5.9,4.9,41,6.621,
9.9.2026,20:5:53.008,188.0,4.3,1.4,43,5.489,
9.9.2026,20:5:53.208,155.8,3.8,1.4,42,5.331,
9.9.2026,20:5:53.414,150.7,3.7,4.4,41,5.565,
9.9.2026,20:5:53.614,147.9,3.4,1.3,41,5.336,
9.9.2026,20:5:53.817,227.1,5.8,5.0,42,6.577,
9.9.2026,20:5:54.020,147.7,3.3,1.3,41,5.496,
9.9.2026,20:5:54.224,150.1,3.5,4.8,41,5.338,
9.9.2026,20:5:54.427,160.4,3.8,2.3,40,5.445,
9.9.2026,20:5:54.631,141.3,3.3,1.1,41,5.374,
9.9.2026,20:5:54.835,149.0,3.1,1.1,40,5.393,
9.9.2026,20:5:55.041,189.2,4.3,4.0,41,5.477,
9.9.2026,20:5:55.245,151.8,3.5,1.5,40,5.681,
9.9.2026,20:5:55.445,204.1,4.7,1.7,41,5.491,
9.9.2026,20:5:55.652,142.8,3.5,2.4,42,5.363,
9.9.2026,20:5:55.852,143.2,9.9,4.5,40,5.377,
9.9.2026,20:5:56.058,190.2,4.5,1.6,41,5.425,
9.9.2026,20:5:56.279,147.8,3.5,1.3,42,5.323,
9.9.2026,20:5:56.483,155.2,2.0,3.6,40,5.504,
9.9.2026,20:5:56.704,148.8,3.7,2.5,41,5.280,
9.9.2026,20:5:56.907,143.0,3.0,2.8,41,5.180,
9.9.2026,20:5:57.111,186.0,4.2,1.4,41,5.449,
9.9.2026,20:5:57.331,148.4,3.4,1.3,40,5.298,
9.9.2026,20:5:57.529,175.7,5.0,1.7,40,5.523,
9.9.2026,20:5:57.730,283.6,8.4,10.2,40,5.505,
9.9.2026,20:5:57.945,192.9,0.0,0.0,39,6.955,
9.9.2026,20:5:58.155,153.2,3.8,2.2,41,5.552,
9.9.2026,20:5:58.358,158.7,3.6,7.4,39,5.459,
9.9.2026,20:5:58.562,81.6,2.4,1.4,39,5.475,
9.9.2026,20:5:58.765,145.0,2.9,2.5,39,5.475,
9.9.2026,20:5:58.969,188.4,4.4,3.1,39,5.399,
9.9.2026,20:5:59.173,203.5,4.8,3.3,40,5.445,
9.9.2026,20:5:59.376,153.0,3.5,6.4,40,5.507,
9.9.2026,20:5:59.572,77.6,8.9,3.8,40,5.517,
9.9.2026,20:5:59.791,244.9,1.6,4.8,40,5.445,
9.9.2026,20:5:59.994,182.8,4.1,1.6,39,6.559,
9.9.2026,20:6:0.215,157.8,3.8,5.6,39,5.657,
9.9.2026,20:6:0.418,188.8,4.6,3.3,41,5.776,
9.9.2026,20:6:0.638,148.5,3.4,1.2,39,5.656,
9.9.2026,20:6:0.851,169.1,4.9,2.6,39,5.431,
9.9.2026,20:6:1.053,186.5,7.1,6.8,39,5.910,
9.9.2026,20:6:1.254,41.1,1.4,3.8,40,5.369,
9.9.2026,20:6:1.456,91.6,3.3,4.0,39,6.625,
9.9.2026,20:6:1.676,218.1,0.0,0.6,40,6.875,
9.9.2026,20:6:1.878,41.7,1.2,2.5,41,6.793,
9.9.2026,20:6:2.080,86.7,2.8,4.0,39,6.698,
9.9.2026,20:6:2.299,57.6,1.8,4.3,39,6.632,
9.9.2026,20:6:2.502,80.8,2.4,3.9,39,6.609,
9.9.2026,20:6:2.699,43.9,1.7,2.4,39,7.048,
9.9.2026,20:6:2.900,156.2,5.2,8.5,39,6.557,
9.9.2026,20:6:3.106,496.8,8.1,2.8,39,7.967,
9.9.2026,20:6:3.324,227.5,5.3,4.1,39,6.741,
9.9.2026,20:6:3.542,80.9,4.9,4.2,40,6.777,
9.9.2026,20:6:3.761,100.9,3.2,2.9,39,6.756,
9.9.2026,20:6:3.975,371.3,8.6,5.3,39,8.016,
9.9.2026,20:6:4.176,122.8,0.0,2.8,39,6.723,
9.9.2026,20:6:4.378,47.9,2.3,2.9,39,6.623,
9.9.2026,20:6:4.584,221.1,5.4,4.4,39,7.125,
9.9.2026,20:6:4.782,169.8,4.1,2.8,39,7.051,
9.9.2026,20:6:4.983,274.7,5.9,3.6,39,6.772,
9.9.2026,20:6:5.184,426.2,9.2,4.3,40,7.001,
9.9.2026,20:6:5.390,116.9,4.0,5.4,39,6.939,
9.9.2026,20:6:5.590,149.6,3.3,2.7,39,6.927,
9.9.2026,20:6:5.804,379.7,8.0,4.5,40,6.641,
9.9.2026,20:6:6.010,479.3,2.0,0.5,39,6.809,
9.9.2026,20:6:6.229,50.6,0.0,1.4,39,6.440,
9.9.2026,20:6:6.442,122.8,4.8,3.1,39,6.698,
9.9.2026,20:6:6.638,147.5,6.1,2.3,39,7.118,
9.9.2026,20:6:6.847,140.1,1.6,3.0,39,5.343,
9.9.2026,20:6:7.050,203.7,5.3,1.9,39,5.644,
9.9.2026,20:6:7.247,159.2,5.4,6.2,39,5.818,
9.9.2026,20:6:7.455,187.4,3.1,2.6,39,5.967,
9.9.2026,20:6:7.653,205.3,6.1,1.8,39,5.778,
9.9.2026,20:6:7.872,265.6,6.3,6.6,39,5.785,
9.9.2026,20:6:8.088,183.3,0.0,1.9,39,6.982,
9.9.2026,20:6:8.289,35.1,2.1,4.8,38,5.705,
9.9.2026,20:6:8.490,82.7,3.1,3.9,39,6.586,
9.9.2026,20:6:8.687,474.4,10.5,3.3,39,6.122,
9.9.2026,20:6:8.896,202.6,2.8,1.5,41,6.776,
9.9.2026,20:6:9.099,211.6,4.5,1.8,38,5.689,
9.9.2026,20:6:9.302,174.5,3.7,2.7,39,5.817,
9.9.2026,20:6:9.504,204.4,4.7,3.2,38,5.757,
9.9.2026,20:6:9.701,204.4,4.7,3.2,38,5.902,
9.9.2026,20:6:9.921,199.7,4.5,6.7,39,5.722,
9.9.2026,20:6:10.121,199.7,4.5,6.7,39,6.580,
9.9.2026,20:6:10.328,177.9,5.5,2.2,39,5.548,
9.9.2026,20:6:10.541,201.8,0.3,0.0,38,5.380,
9.9.2026,20:6:10.744,144.6,3.9,3.2,39,5.760,
