Date,Time,"CPU Package Power [W]","Total CPU Usage [%]","Core 0 Clock [MHz]","CPU Package [¡ÆC]",
31.8.2026,21:55:44.121,23.372,16.1,4299.7,85,
31.8.2026,21:55:44.327,23.372,16.1,4299.7,85,
31.8.2026,21:55:44.534,23.372,16.1,4299.7,85,
31.8.2026,21:55:44.740,23.372,16.1,4299.7,85,
31.8.2026,21:55:44.946,23.372,16.1,4299.7,85,
31.8.2026,21:55:45.139,23.372,16.1,4299.7,85,
31.8.2026,21:55:45.343,23.372,16.1,4299.7,85,
31.8.2026,21:55:45.552,23.372,16.1,4299.7,85,
31.8.2026,21:55:45.754,23.372,16.1,4299.7,85,
31.8.2026,21:55:45.960,23.372,16.1,4299.7,85,
31.8.2026,21:55:46.166,23.372,16.1,4299.7,85,
31.8.2026,21:55:46.372,23.372,16.1,4299.7,85,
31.8.2026,21:55:46.578,23.372,16.1,4299.7,85,
31.8.2026,21:55:46.784,23.372,16.1,4299.7,85,
31.8.2026,21:55:46.991,23.372,16.1,4299.7,85,
31.8.2026,21:55:47.195,23.372,16.1,4299.7,85,
31.8.2026,21:55:47.404,23.372,16.1,4299.7,85,
31.8.2026,21:55:47.607,23.372,16.1,4299.7,85,
31.8.2026,21:55:47.813,23.372,16.1,4299.7,85,
31.8.2026,21:55:48.020,23.372,16.1,4299.7,85,
31.8.2026,21:55:48.225,23.372,16.1,4299.7,85,
31.8.2026,21:55:48.432,23.372,16.1,4299.7,85,
31.8.2026,21:55:48.640,23.372,15.7,4399.7,85,
31.8.2026,21:55:48.843,23.239,15.7,4399.7,85,
31.8.2026,21:55:49.052,23.239,15.7,4399.7,85,
31.8.2026,21:55:49.256,23.672,15.7,4399.7,85,
31.8.2026,21:55:49.464,23.672,15.7,4399.7,85,
31.8.2026,21:55:49.651,23.672,15.7,4399.7,85,
31.8.2026,21:55:49.857,23.672,15.7,4399.7,85,
31.8.2026,21:55:50.063,23.672,15.7,4399.7,85,
31.8.2026,21:55:50.267,23.672,15.7,4399.7,85,
31.8.2026,21:55:50.475,23.672,15.7,4399.7,85,
31.8.2026,21:55:50.678,23.672,15.7,4399.7,85,
31.8.2026,21:55:50.886,23.672,15.7,4399.7,85,
31.8.2026,21:55:51.074,23.672,15.7,4399.7,85,
31.8.2026,21:55:51.279,23.672,15.7,4399.7,85,
31.8.2026,21:55:51.484,23.672,15.7,4399.7,85,
31.8.2026,21:55:51.691,23.672,15.7,4399.7,85,
31.8.2026,21:55:51.897,23.672,15.7,4399.7,85,
31.8.2026,21:55:52.102,23.672,15.7,4399.7,85,
31.8.2026,21:55:52.303,23.672,15.7,4399.7,85,
31.8.2026,21:55:52.501,23.672,15.7,4399.7,85,
31.8.2026,21:55:52.705,23.672,15.7,4399.7,85,
31.8.2026,21:55:52.913,23.672,15.7,4399.7,85,
31.8.2026,21:55:53.118,23.672,15.7,4399.7,85,
31.8.2026,21:55:53.309,23.672,15.7,4399.7,85,
31.8.2026,21:55:53.514,23.672,15.7,4399.7,85,
31.8.2026,21:55:53.721,23.672,15.7,4399.7,85,
31.8.2026,21:55:53.926,23.672,15.7,4399.7,85,
31.8.2026,21:55:54.133,23.672,15.7,4399.7,85,
31.8.2026,21:55:54.338,23.672,15.7,4399.7,85,
31.8.2026,21:55:54.544,23.672,15.6,4099.7,86,
31.8.2026,21:55:54.753,23.672,15.6,4099.7,86,
31.8.2026,21:55:54.956,23.672,15.6,4099.7,86,
31.8.2026,21:55:55.163,23.491,56.6,4099.7,67,
31.8.2026,21:55:55.355,7.201,1.4,4099.7,53,
31.8.2026,21:55:55.569,9.712,8.8,4699.7,85,
31.8.2026,21:55:55.773,6.884,4.7,4099.7,52,
31.8.2026,21:55:55.964,7.763,5.4,4099.7,51,
31.8.2026,21:55:56.175,9.758,13.6,4099.7,87,
31.8.2026,21:55:56.382,8.351,3.4,4099.7,85,
31.8.2026,21:55:56.573,7.351,1.3,4099.7,52,
31.8.2026,21:55:56.786,9.265,7.8,4099.7,87,
31.8.2026,21:55:56.994,6.924,2.2,4099.7,52,
31.8.2026,21:55:57.185,8.156,4.3,4099.7,52,
31.8.2026,21:55:57.395,8.953,7.2,4699.7,85,
31.8.2026,21:55:57.608,8.705,3.8,4099.7,85,
31.8.2026,21:55:57.814,6.794,8.2,4099.7,51,
31.8.2026,21:55:58.025,7.993,5.4,4699.7,51,
31.8.2026,21:55:58.238,7.913,7.9,4699.7,50,
31.8.2026,21:55:58.450,7.897,8.0,4699.7,50,
31.8.2026,21:55:58.655,8.093,6.8,4099.7,51,
31.8.2026,21:55:58.865,9.133,3.3,4099.7,50,
31.8.2026,21:55:59.071,9.332,6.6,4099.7,50,
31.8.2026,21:55:59.263,8.982,6.6,4099.7,50,
31.8.2026,21:55:59.476,9.263,11.6,4099.7,50,
31.8.2026,21:55:59.670,8.507,0.9,4099.7,49,
31.8.2026,21:55:59.877,8.086,6.1,4699.7,50,
31.8.2026,21:56:0.086,7.986,4.6,4099.7,50,
31.8.2026,21:56:0.292,13.088,14.4,4099.7,64,
31.8.2026,21:56:0.504,14.956,20.0,4099.7,49,
31.8.2026,21:56:0.711,10.381,2.8,4699.7,49,
31.8.2026,21:56:0.903,8.573,5.2,4099.7,50,
31.8.2026,21:56:1.115,9.292,10.9,4099.7,83,
31.8.2026,21:56:1.323,8.168,6.7,4099.7,84,
31.8.2026,21:56:1.513,8.271,2.8,4099.7,79,
31.8.2026,21:56:1.729,10.154,10.2,500.0,79,
31.8.2026,21:56:1.920,10.154,0.9,4099.7,84,
31.8.2026,21:56:2.127,7.366,11.9,4099.7,70,
31.8.2026,21:56:2.335,9.183,3.7,4099.7,61,
31.8.2026,21:56:2.532,8.243,3.2,4699.7,67,
31.8.2026,21:56:2.737,7.916,7.6,500.0,52,
31.8.2026,21:56:2.944,8.342,1.1,4699.7,51,
31.8.2026,21:56:3.155,8.153,4.4,4099.7,52,
31.8.2026,21:56:3.361,8.293,7.7,4699.7,50,
31.8.2026,21:56:3.573,8.015,3.2,4099.7,51,
31.8.2026,21:56:3.762,7.611,2.5,4699.7,55,
31.8.2026,21:56:3.969,8.885,8.5,4699.7,50,
31.8.2026,21:56:4.179,8.347,5.0,4699.7,49,
31.8.2026,21:56:4.386,8.353,4.1,4699.7,48,
31.8.2026,21:56:4.596,8.279,8.2,4699.7,50,
31.8.2026,21:56:4.802,8.088,3.0,3599.8,48,
31.8.2026,21:56:5.014,8.346,6.4,4099.7,49,
31.8.2026,21:56:5.227,8.456,7.1,4699.7,50,
31.8.2026,21:56:5.418,8.348,3.3,4699.7,51,
31.8.2026,21:56:5.625,8.431,8.1,4099.7,48,
31.8.2026,21:56:5.836,8.715,5.2,4699.7,48,
31.8.2026,21:56:6.029,8.963,3.4,4699.7,51,
31.8.2026,21:56:6.237,8.205,7.4,4099.7,49,
31.8.2026,21:56:6.448,8.162,3.0,4699.7,48,
31.8.2026,21:56:6.657,8.105,8.4,4099.7,47,
31.8.2026,21:56:6.865,8.317,2.6,4699.7,47,
31.8.2026,21:56:7.071,8.312,5.4,4699.7,49,
31.8.2026,21:56:7.265,8.285,7.4,4699.7,47,
31.8.2026,21:56:7.471,7.925,3.2,4699.7,49,
31.8.2026,21:56:7.678,8.404,4.3,4699.7,47,
31.8.2026,21:56:7.873,9.347,5.2,4699.7,47,
31.8.2026,21:56:8.080,8.168,7.4,4699.7,47,
31.8.2026,21:56:8.279,7.901,6.2,4699.7,46,
31.8.2026,21:56:8.487,8.014,2.6,4699.7,48,
31.8.2026,21:56:8.696,8.291,1.9,4099.7,46,
31.8.2026,21:56:8.885,7.851,3.2,4699.7,47,
31.8.2026,21:56:9.096,8.353,8.6,4699.7,46,
31.8.2026,21:56:9.306,8.227,2.8,4099.7,46,
31.8.2026,21:56:9.499,7.974,5.5,4699.7,47,
31.8.2026,21:56:9.707,7.912,6.2,4699.7,47,
31.8.2026,21:56:9.915,9.188,4.8,4099.7,46,
31.8.2026,21:56:10.111,8.072,7.4,4099.7,46,
31.8.2026,21:56:10.319,7.992,2.8,4699.7,46,
31.8.2026,21:56:10.513,7.986,7.8,4099.7,46,
31.8.2026,21:56:10.719,8.005,5.3,4699.7,46,
31.8.2026,21:56:10.929,8.169,3.7,4699.7,45,
31.8.2026,21:56:11.142,8.454,2.6,4699.7,46,
31.8.2026,21:56:11.356,8.485,5.2,4099.7,46,
31.8.2026,21:56:11.569,7.951,8.8,4099.7,47,
31.8.2026,21:56:11.774,8.702,4.4,4099.7,45,
31.8.2026,21:56:11.965,8.352,9.2,4099.7,45,
31.8.2026,21:56:12.175,8.195,0.7,500.0,45,
31.8.2026,21:56:12.389,8.525,4.1,4699.7,45,
31.8.2026,21:56:12.597,7.900,5.1,4699.7,45,
31.8.2026,21:56:12.806,7.709,3.4,4699.7,46,
31.8.2026,21:56:12.996,8.143,8.8,4699.7,46,
31.8.2026,21:56:13.203,8.295,2.7,1299.9,45,
31.8.2026,21:56:13.412,8.039,5.7,4699.7,45,
31.8.2026,21:56:13.618,8.169,4.2,4099.7,46,
31.8.2026,21:56:13.815,8.841,4.2,4099.7,46,
31.8.2026,21:56:14.025,8.872,8.6,4699.7,46,
31.8.2026,21:56:14.215,8.872,3.7,4699.7,45,
31.8.2026,21:56:14.423,7.848,7.2,3899.7,72,
31.8.2026,21:56:14.632,9.122,8.4,4099.7,77,
31.8.2026,21:56:14.839,8.283,1.3,4699.7,74,
31.8.2026,21:56:15.049,7.920,8.2,4699.7,71,
31.8.2026,21:56:15.256,7.948,4.3,4099.7,73,
31.8.2026,21:56:15.453,7.730,3.6,4099.7,74,
31.8.2026,21:56:15.659,8.256,8.5,4699.7,77,
31.8.2026,21:56:15.857,8.638,6.1,4099.7,77,
31.8.2026,21:56:16.070,8.360,4.8,4099.7,77,
31.8.2026,21:56:16.276,7.178,4.8,4099.7,44,
31.8.2026,21:56:16.487,8.279,9.0,4099.7,45,
31.8.2026,21:56:16.694,8.149,5.5,4099.7,44,
31.8.2026,21:56:16.902,8.566,3.1,4099.7,44,
31.8.2026,21:56:17.093,8.159,3.2,4099.7,44,
31.8.2026,21:56:17.302,9.540,10.1,4099.7,78,
31.8.2026,21:56:17.507,7.966,2.6,4699.7,79,
31.8.2026,21:56:17.701,8.150,11.2,4099.7,77,
31.8.2026,21:56:17.906,9.710,9.1,4099.7,65,
31.8.2026,21:56:18.105,8.878,3.9,4099.7,66,
31.8.2026,21:56:18.310,8.096,7.8,4099.7,67,
31.8.2026,21:56:18.521,8.189,3.9,4099.7,76,
31.8.2026,21:56:18.717,8.076,2.1,4699.7,70,
31.8.2026,21:56:18.922,8.389,6.1,4099.7,46,
31.8.2026,21:56:19.128,8.212,4.2,4099.7,46,
31.8.2026,21:56:19.337,8.162,5.7,4099.7,46,
31.8.2026,21:56:19.529,7.811,6.0,4699.7,46,
31.8.2026,21:56:19.737,8.700,2.7,4699.7,47,
31.8.2026,21:56:19.945,8.225,5.4,4699.7,45,
31.8.2026,21:56:20.138,8.206,3.3,4699.7,45,
31.8.2026,21:56:20.346,7.553,6.8,4099.7,44,
31.8.2026,21:56:20.553,8.213,6.9,4099.7,44,
31.8.2026,21:56:20.760,8.257,2.7,4699.7,44,
31.8.2026,21:56:20.969,7.908,7.0,4699.7,44,
31.8.2026,21:56:21.178,8.306,5.6,4099.7,45,
31.8.2026,21:56:21.383,8.069,2.2,4699.7,45,
31.8.2026,21:56:21.575,8.162,5.0,4099.7,45,
31.8.2026,21:56:21.782,8.414,8.7,4699.7,44,
31.8.2026,21:56:21.989,8.626,4.8,4699.7,44,
31.8.2026,21:56:22.201,7.824,3.6,4699.7,44,
31.8.2026,21:56:22.412,7.840,5.6,4699.7,45,
31.8.2026,21:56:22.622,7.943,4.5,4699.7,44,
31.8.2026,21:56:22.831,7.809,2.7,4699.7,44,
31.8.2026,21:56:23.036,7.873,7.2,4699.7,45,
31.8.2026,21:56:23.231,8.283,3.0,4099.7,45,
31.8.2026,21:56:23.437,7.997,13.9,4099.7,45,
31.8.2026,21:56:23.651,8.427,2.1,4099.7,44,
31.8.2026,21:56:23.864,9.697,9.2,4699.7,45,
31.8.2026,21:56:24.069,8.264,4.1,4699.7,46,
31.8.2026,21:56:24.279,11.263,7.1,4099.7,46,
31.8.2026,21:56:24.486,9.392,10.0,4699.7,47,
31.8.2026,21:56:24.695,8.704,2.7,4699.7,46,
31.8.2026,21:56:24.901,8.093,6.3,4699.7,47,
31.8.2026,21:56:25.117,7.769,7.2,4099.7,44,
31.8.2026,21:56:25.318,8.050,4.0,4099.7,44,
31.8.2026,21:56:25.524,8.051,3.0,4699.7,45,
31.8.2026,21:56:25.717,7.880,2.2,4099.7,44,
31.8.2026,21:56:25.922,9.168,11.9,4099.7,45,
31.8.2026,21:56:26.135,7.925,6.6,4699.7,46,
31.8.2026,21:56:26.324,8.249,6.4,4699.7,45,
31.8.2026,21:56:26.531,8.178,4.1,2999.8,44,
31.8.2026,21:56:26.740,8.256,4.0,4699.7,44,
31.8.2026,21:56:26.954,7.766,2.8,4699.7,44,
31.8.2026,21:56:27.159,7.883,10.1,4699.7,44,
31.8.2026,21:56:27.366,8.342,2.9,4099.7,43,
31.8.2026,21:56:27.575,8.048,3.0,4699.7,43,
31.8.2026,21:56:27.781,8.961,7.8,4699.7,45,
31.8.2026,21:56:27.989,8.069,5.4,4699.7,44,
31.8.2026,21:56:28.183,8.069,3.4,4099.7,44,
31.8.2026,21:56:28.393,8.228,3.9,4699.7,44,
31.8.2026,21:56:28.598,8.120,7.7,4099.7,44,
31.8.2026,21:56:28.806,8.159,4.7,4699.7,44,
31.8.2026,21:56:28.998,8.404,8.7,4099.7,43,
31.8.2026,21:56:29.204,7.485,2.2,4699.7,43,
31.8.2026,21:56:29.410,7.973,3.7,4099.7,44,
31.8.2026,21:56:29.625,7.867,4.4,4099.7,43,
31.8.2026,21:56:29.834,8.121,8.2,4699.7,44,
31.8.2026,21:56:30.038,8.622,2.3,4699.7,43,
31.8.2026,21:56:30.235,8.013,8.8,4099.7,43,
31.8.2026,21:56:30.442,8.065,2.8,4699.7,44,
31.8.2026,21:56:30.652,7.619,2.9,4099.7,43,
31.8.2026,21:56:30.848,8.268,7.5,4699.7,43,
31.8.2026,21:56:31.055,7.911,5.4,4099.7,44,
31.8.2026,21:56:31.250,8.175,6.5,4099.7,43,
31.8.2026,21:56:31.457,8.108,3.5,4699.7,43,
31.8.2026,21:56:31.667,8.131,2.6,4099.7,43,
31.8.2026,21:56:31.863,7.836,8.5,4699.7,43,
31.8.2026,21:56:32.071,8.646,1.7,4099.7,43,
31.8.2026,21:56:32.264,7.801,11.6,4699.7,43,
31.8.2026,21:56:32.475,8.269,2.0,4699.7,42,
31.8.2026,21:56:32.683,7.824,2.3,4099.7,43,
31.8.2026,21:56:32.892,8.147,8.7,4099.7,43,
31.8.2026,21:56:33.102,7.882,2.8,4699.7,44,
31.8.2026,21:56:33.297,7.693,5.9,4699.7,42,
31.8.2026,21:56:33.504,8.266,3.2,4699.7,43,
31.8.2026,21:56:33.716,7.634,10.7,4099.7,51,
31.8.2026,21:56:33.928,8.516,1.7,4699.7,43,
31.8.2026,21:56:34.124,8.186,5.4,4699.7,43,
31.8.2026,21:56:34.331,8.560,5.4,4699.7,43,
31.8.2026,21:56:34.537,7.779,3.9,4099.7,43,
31.8.2026,21:56:34.731,8.447,9.1,4099.7,42,
31.8.2026,21:56:34.937,7.914,1.5,4699.7,42,
31.8.2026,21:56:35.146,8.076,5.5,4699.7,44,
31.8.2026,21:56:35.352,8.020,2.4,4699.7,42,
31.8.2026,21:56:35.543,7.943,8.8,4699.7,42,
31.8.2026,21:56:35.758,8.107,4.0,4699.7,43,
31.8.2026,21:56:35.951,8.917,7.2,4099.7,43,
31.8.2026,21:56:36.160,8.047,4.4,4099.7,43,
31.8.2026,21:56:36.367,8.013,2.6,4699.7,42,
31.8.2026,21:56:36.559,8.200,2.6,4699.7,42,
31.8.2026,21:56:36.770,8.268,0.3,4699.7,43,
31.8.2026,21:56:36.977,8.194,4.8,4699.7,43,
31.8.2026,21:56:37.168,8.585,4.8,4699.7,43,
31.8.2026,21:56:37.376,8.068,8.2,4699.7,43,
31.8.2026,21:56:37.581,7.712,3.6,4099.7,43,
31.8.2026,21:56:37.788,8.125,3.1,4699.7,43,
31.8.2026,21:56:37.982,8.905,9.9,4099.7,42,
31.8.2026,21:56:38.195,8.842,5.1,4099.7,75,
31.8.2026,21:56:38.408,7.706,4.8,4099.7,76,
31.8.2026,21:56:38.614,6.762,7.6,4099.7,43,
31.8.2026,21:56:38.822,7.446,2.8,4099.7,43,
31.8.2026,21:56:39.032,8.324,9.2,4099.7,42,
31.8.2026,21:56:39.229,8.126,2.9,4099.7,43,
31.8.2026,21:56:39.441,7.826,6.5,4099.7,42,
31.8.2026,21:56:39.645,7.674,4.2,4099.7,42,
31.8.2026,21:56:39.852,8.172,4.2,4099.7,43,
31.8.2026,21:56:40.044,8.809,2.8,4699.7,45,
31.8.2026,21:56:40.258,9.209,7.9,4099.7,69,
31.8.2026,21:56:40.454,9.209,3.0,4099.7,76,
31.8.2026,21:56:40.661,7.564,10.2,4099.7,52,
31.8.2026,21:56:40.867,8.908,2.7,4099.7,53,
31.8.2026,21:56:41.057,9.867,4.1,4099.7,63,
31.8.2026,21:56:41.266,9.783,9.0,4099.7,44,
31.8.2026,21:56:41.480,10.147,5.4,4099.7,49,
31.8.2026,21:56:41.699,10.072,7.8,4699.7,45,
31.8.2026,21:56:41.906,9.757,4.6,500.0,65,
31.8.2026,21:56:42.117,8.801,3.0,4099.7,65,
31.8.2026,21:56:42.308,8.801,2.7,4099.7,75,
31.8.2026,21:56:42.524,9.171,10.2,500.0,64,
31.8.2026,21:56:42.714,9.171,1.5,4099.7,77,
31.8.2026,21:56:42.930,7.921,9.7,4099.7,70,
31.8.2026,21:56:43.121,8.664,2.2,4699.7,52,
31.8.2026,21:56:43.332,9.613,6.1,3899.7,50,
31.8.2026,21:56:43.528,8.041,3.2,4099.7,47,
31.8.2026,21:56:43.736,8.013,5.8,4099.7,44,
31.8.2026,21:56:43.942,8.116,6.7,4099.7,46,
31.8.2026,21:56:44.152,8.627,3.7,4699.7,46,
31.8.2026,21:56:44.346,8.231,2.7,4099.7,45,
31.8.2026,21:56:44.554,8.014,5.9,4699.7,44,
31.8.2026,21:56:44.747,7.966,6.2,4699.7,44,
31.8.2026,21:56:44.957,9.506,8.8,4699.7,44,
31.8.2026,21:56:45.165,10.021,4.0,4099.7,44,
31.8.2026,21:56:45.375,9.581,3.9,4099.7,44,
31.8.2026,21:56:45.579,10.166,8.4,4099.7,45,
31.8.2026,21:56:45.789,9.840,3.5,4099.7,46,
31.8.2026,21:56:45.998,10.195,11.0,4099.7,51,
31.8.2026,21:56:46.206,8.053,5.9,4099.7,49,
31.8.2026,21:56:46.403,8.144,4.2,4099.7,48,
31.8.2026,21:56:46.616,8.179,5.5,4099.7,44,
31.8.2026,21:56:46.823,7.837,4.1,4699.7,45,
31.8.2026,21:56:47.030,8.105,9.4,4099.7,43,
31.8.2026,21:56:47.247,8.308,2.5,4699.7,47,
31.8.2026,21:56:47.452,7.884,5.7,4099.7,48,
31.8.2026,21:56:47.662,7.610,4.9,4699.7,46,
31.8.2026,21:56:47.871,7.826,2.6,4099.7,46,
31.8.2026,21:56:48.077,8.617,11.0,4099.7,46,
31.8.2026,21:56:48.284,8.104,2.7,4099.7,48,
31.8.2026,21:56:48.495,7.950,4.7,4699.7,47,
31.8.2026,21:56:48.705,8.193,9.1,4099.7,72,
31.8.2026,21:56:48.919,7.643,2.8,4699.7,51,
31.8.2026,21:56:49.125,7.010,3.5,4099.7,75,
31.8.2026,21:56:49.336,8.093,4.3,4699.7,67,
31.8.2026,21:56:49.532,7.786,4.9,4099.7,75,
31.8.2026,21:56:49.738,8.298,7.3,4099.7,75,
31.8.2026,21:56:49.946,8.848,3.6,4699.7,76,
31.8.2026,21:56:50.143,9.681,6.1,4099.7,75,
31.8.2026,21:56:50.354,9.569,14.0,3099.8,55,
31.8.2026,21:56:50.543,8.018,1.9,4099.7,75,
31.8.2026,21:56:50.749,9.048,8.9,4099.7,68,
31.8.2026,21:56:50.966,8.300,4.3,4099.7,75,
31.8.2026,21:56:51.178,7.551,3.4,4699.7,43,
31.8.2026,21:56:51.384,8.426,2.5,4699.7,42,
31.8.2026,21:56:51.578,8.469,2.5,4699.7,42,
31.8.2026,21:56:51.790,8.243,8.7,4099.7,43,
31.8.2026,21:56:51.981,8.379,1.4,4699.7,42,
31.8.2026,21:56:52.191,9.743,10.1,4099.7,71,
31.8.2026,21:56:52.397,7.819,4.4,4099.7,75,
31.8.2026,21:56:52.603,7.899,2.4,4099.7,74,
31.8.2026,21:56:52.812,8.021,9.9,4099.7,75,
31.8.2026,21:56:53.026,7.670,4.2,4099.7,71,
31.8.2026,21:56:53.217,7.258,3.4,4099.7,43,
31.8.2026,21:56:53.428,9.082,8.9,4099.7,75,
31.8.2026,21:56:53.640,7.854,2.6,4099.7,73,
31.8.2026,21:56:53.852,7.744,6.4,4099.7,75,
31.8.2026,21:56:54.044,8.055,2.3,4699.7,69,
31.8.2026,21:56:54.262,8.145,10.1,4099.7,72,
31.8.2026,21:56:54.474,6.565,3.4,4099.7,43,
31.8.2026,21:56:54.687,8.224,5.8,4699.7,42,
31.8.2026,21:56:54.896,7.920,4.8,4099.7,42,
31.8.2026,21:56:55.103,8.535,4.8,4099.7,42,
31.8.2026,21:56:55.294,8.535,4.8,4099.7,42,
31.8.2026,21:56:55.499,8.535,4.8,4099.7,42,
31.8.2026,21:56:55.706,8.535,4.8,4099.7,42,
31.8.2026,21:56:55.914,8.535,4.8,4099.7,42,
31.8.2026,21:56:56.118,8.535,4.8,4099.7,42,
31.8.2026,21:56:56.311,8.535,4.8,4099.7,42,
31.8.2026,21:56:56.514,8.535,4.8,4099.7,42,
31.8.2026,21:56:56.720,8.535,4.8,4099.7,42,
31.8.2026,21:56:56.926,8.535,4.8,4099.7,42,
31.8.2026,21:56:57.132,8.535,4.8,4099.7,42,
31.8.2026,21:56:57.341,8.535,4.8,4099.7,42,
31.8.2026,21:56:57.543,8.535,4.8,4099.7,42,
31.8.2026,21:56:57.749,8.535,4.8,4099.7,42,
31.8.2026,21:56:57.957,8.535,4.8,4099.7,42,
31.8.2026,21:56:58.162,8.535,4.8,4099.7,42,
31.8.2026,21:56:58.370,8.535,4.8,4099.7,42,
31.8.2026,21:56:58.558,8.535,4.8,4099.7,42,
31.8.2026,21:56:58.765,8.535,4.8,4099.7,42,
31.8.2026,21:56:58.972,8.535,4.8,4099.7,42,
31.8.2026,21:56:59.179,8.535,4.8,4099.7,42,
31.8.2026,21:56:59.384,8.535,4.8,4099.7,42,
31.8.2026,21:56:59.574,8.535,4.8,4099.7,42,
31.8.2026,21:56:59.781,8.535,4.8,4099.7,42,
31.8.2026,21:56:59.987,8.535,4.8,4099.7,42,
31.8.2026,21:57:0.196,8.535,4.8,4099.7,42,
31.8.2026,21:57:0.407,8.535,4.8,4099.7,42,
31.8.2026,21:57:0.589,8.535,4.8,4099.7,42,
31.8.2026,21:57:0.812,8.535,4.8,4099.7,42,
31.8.2026,21:57:1.006,8.535,4.8,4099.7,42,
31.8.2026,21:57:1.217,8.535,4.8,4099.7,42,
31.8.2026,21:57:1.415,8.535,4.8,4099.7,42,
31.8.2026,21:57:1.605,8.535,4.8,4099.7,42,
31.8.2026,21:57:1.810,8.535,4.8,4099.7,42,
31.8.2026,21:57:2.016,8.535,4.8,4099.7,42,
31.8.2026,21:57:2.223,8.535,4.8,4099.7,42,
31.8.2026,21:57:2.430,8.535,4.8,4099.7,42,
31.8.2026,21:57:2.621,8.535,4.8,4099.7,42,
31.8.2026,21:57:2.827,8.535,4.8,4099.7,42,
31.8.2026,21:57:3.033,8.535,4.8,4099.7,42,
31.8.2026,21:57:3.238,8.535,4.8,4099.7,42,
31.8.2026,21:57:3.444,8.535,4.8,4099.7,42,
31.8.2026,21:57:3.650,8.535,4.8,4099.7,42,
31.8.2026,21:57:3.840,8.535,4.8,4099.7,42,
31.8.2026,21:57:4.047,8.535,4.8,4099.7,42,
31.8.2026,21:57:4.256,8.535,4.8,4099.7,42,
31.8.2026,21:57:4.459,8.535,4.8,4099.7,42,
31.8.2026,21:57:4.664,8.535,4.8,4099.7,42,
31.8.2026,21:57:4.854,8.535,15.5,4399.7,83,
31.8.2026,21:57:5.063,24.016,15.5,4399.7,83,
31.8.2026,21:57:5.266,24.016,15.5,4399.7,83,
31.8.2026,21:57:5.472,24.016,15.5,4399.7,83,
31.8.2026,21:57:5.679,24.016,15.5,4399.7,83,
31.8.2026,21:57:5.883,24.016,15.5,4399.7,83,
31.8.2026,21:57:6.074,24.016,15.5,4399.7,83,
31.8.2026,21:57:6.278,24.016,15.5,4399.7,83,
31.8.2026,21:57:6.483,24.016,15.5,4399.7,83,
31.8.2026,21:57:6.689,24.016,15.5,4399.7,83,
31.8.2026,21:57:6.895,24.016,15.5,4399.7,83,
31.8.2026,21:57:7.101,24.016,15.5,4399.7,83,
31.8.2026,21:57:7.306,24.016,15.5,4399.7,83,
31.8.2026,21:57:7.497,24.016,15.5,4399.7,83,
31.8.2026,21:57:7.701,24.016,15.5,4399.7,83,
31.8.2026,21:57:7.908,24.016,15.5,4399.7,83,
31.8.2026,21:57:8.114,24.016,15.5,4399.7,83,
31.8.2026,21:57:8.321,24.016,15.5,4399.7,83,
31.8.2026,21:57:8.524,24.016,15.5,4399.7,83,
31.8.2026,21:57:8.716,24.016,15.5,4399.7,83,
31.8.2026,21:57:8.935,24.016,15.5,4399.7,83,
31.8.2026,21:57:9.128,24.016,15.5,4399.7,83,
31.8.2026,21:57:9.333,24.016,15.5,4399.7,83,
31.8.2026,21:57:9.541,24.016,15.5,4399.7,83,
31.8.2026,21:57:9.729,23.612,15.7,4299.7,85,
31.8.2026,21:57:9.936,23.612,15.7,4299.7,85,
31.8.2026,21:57:10.145,23.612,15.7,4299.7,85,
31.8.2026,21:57:10.349,23.612,15.7,4299.7,85,
31.8.2026,21:57:10.557,23.612,15.7,4299.7,85,
31.8.2026,21:57:10.760,23.612,15.7,4299.7,85,
31.8.2026,21:57:10.966,23.612,15.7,4299.7,85,
31.8.2026,21:57:11.172,23.612,15.7,4299.7,85,
31.8.2026,21:57:11.377,23.612,15.7,4299.7,85,
31.8.2026,21:57:11.584,23.612,15.7,4299.7,85,
31.8.2026,21:57:11.790,23.612,15.7,4299.7,85,
31.8.2026,21:57:11.979,23.612,15.7,4299.7,85,
31.8.2026,21:57:12.185,23.612,15.7,4299.7,85,
31.8.2026,21:57:12.392,23.612,15.7,4299.7,85,
31.8.2026,21:57:12.597,23.612,15.7,4299.7,85,
31.8.2026,21:57:12.804,23.612,15.7,4299.7,85,
31.8.2026,21:57:13.009,23.612,15.7,4299.7,85,
31.8.2026,21:57:13.199,23.612,15.7,4299.7,85,
31.8.2026,21:57:13.405,23.612,15.7,4299.7,85,
31.8.2026,21:57:13.612,23.612,15.7,4299.7,85,
31.8.2026,21:57:13.818,23.612,15.7,4299.7,85,
31.8.2026,21:57:14.024,23.612,15.7,4299.7,85,
31.8.2026,21:57:14.214,23.612,15.7,4299.7,85,
31.8.2026,21:57:14.420,23.612,15.7,4299.7,85,
31.8.2026,21:57:14.626,23.612,15.6,4399.7,83,
31.8.2026,21:57:14.832,23.616,15.6,4399.7,83,
31.8.2026,21:57:15.038,23.616,15.6,4399.7,83,
31.8.2026,21:57:15.244,23.616,15.6,4399.7,83,
31.8.2026,21:57:15.451,23.616,15.6,4399.7,83,
31.8.2026,21:57:15.658,23.616,15.6,4399.7,83,
31.8.2026,21:57:15.863,23.616,15.6,4399.7,83,
