timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-07T14:42:37,codecarbon,16592495-0e69-4281-97e4-e880e855114b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.791880399992806,2.89523275983072e-08,1.0370189066258641e-08,1.7503931062500002,0.0,10.0,1.096352547097664e-06,0.0,6.256890277776013e-06,7.353242824873677e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.3,2.11465835571289,N,1.0,0.0
2026-07-07T14:42:52,codecarbon,b6797653-a34c-47c9-9e6d-7379d989d064,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.397253999995884,1.8358332205290813e-07,1.3703056018267966e-08,3.054698122875001,0.0,10.0,1.0911680800765878e-05,0.0,3.5714371666633976e-05,4.6626052467399854e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.2,2.111401297829368,N,1.0,0.0
2026-07-07T14:43:10,codecarbon,0046182c-8f02-461f-a1c6-813a0d5b9397,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.117973599990364,2.3161188329019618e-07,1.4369789220298426e-08,3.5775059478,0.0,10.0,1.5501321148048682e-05,0.0,4.332291027777602e-05,5.88242314258247e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.19285714285714,2.1130439213344028,N,1.0,0.0
2026-07-07T14:43:13,codecarbon,05b39187-acab-427d-beb8-f9d49e8d9491,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7548801000084495,1.5511542177594936e-08,8.839089449769389e-09,1.5,0.0,10.0,5.147768333335989e-07,0.0,3.4248075000100974e-06,3.9395843333436965e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:17,codecarbon,de268e6d-9ca2-490c-ae79-39c15cfe9a2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1617839000100503,2.065074699218287e-08,9.552641682680153e-09,1.5112128840000003,0.0,10.0,6.895372641645493e-07,0.0,4.555289999997411e-06,5.24482726416196e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:24,codecarbon,57d436d8-bf88-4506-b19f-d1aed9a91fbc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.729334300005576,5.69891765613576e-08,1.205014764155928e-08,2.4408114967500003,0.0,10.0,2.841173467337806e-06,0.0,1.1632801111126256e-05,1.447397457846406e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.63333333333333,2.12917709350586,N,1.0,0.0
2026-07-07T14:43:28,codecarbon,6d6bc570-4ee4-47e8-a7c1-3eb0849338c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.807916199992178,1.6185775245487193e-08,8.9527242720416e-09,1.500006912,0.0,10.0,5.370802665171082e-07,0.0,3.573744166674765e-06,4.110824433191874e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:32,codecarbon,77d50528-097f-4baf-8b89-250189882a70,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.337208099997952,2.2862339089929943e-08,9.781901359125864e-09,1.5112128840000003,0.0,10.0,7.631976840964764e-07,0.0,5.04332444446239e-06,5.806522128558866e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:35,codecarbon,a6309454-8e15-4744-8c01-f9fb2ba02dec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6209751999995206,1.3820076058930508e-08,8.525778839142385e-09,1.5,0.0,10.0,4.587037083365431e-07,0.0,3.0512861111169007e-06,3.509989819453444e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:39,codecarbon,4633096c-d7b9-42e5-8ad8-9cd97ed63d71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9407280000014,1.7876499240035662e-08,9.211233743225616e-09,1.5263671875,0.0,10.0,6.026887975272406e-07,0.0,3.937541666649243e-06,4.540230464176484e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
