id,seed,depth,pattern,growth_pattern,noise_ratio,min_channels,max_channels,channels,pools,parameter_count,onnx_path,onnx_size_bytes,created_at_utc
0345,5426387806080761863,2,increasing,early,0.0,53,206,53-206,,102022,model_onnx/0345.onnx,409419,2026-09-08T11:09:43.689282+00:00
0346,8807807612225529486,5,uniform,early,0.05,53,53,53-53-53-53-53,1-2-3-4-5,103360,model_onnx/0346.onnx,417107,2026-09-08T11:09:43.725296+00:00
0347,3337686106353216201,6,increasing,linear,0.0,94,175,94-110-126-143-159-175,1,840125,model_onnx/0347.onnx,3363708,2026-09-08T11:09:43.782017+00:00
0348,3554358216165916204,2,uniform,linear,0.05,79,79,79-79,,59260,model_onnx/0348.onnx,238368,2026-09-08T11:09:43.804717+00:00
0349,5832547899670080539,5,decreasing,early,0.1,42,57,57-55-55-50-42,2-3,101318,model_onnx/0349.onnx,408276,2026-09-08T11:09:43.844146+00:00
0350,3503243504187262755,3,uniform,early,0.1,46,46,46-46-46,3,39938,model_onnx/0350.onnx,161707,2026-09-08T11:09:43.874374+00:00
0351,3787492981679937857,5,hourglass,linear,0.0,39,61,61-50-39-50-61,1-2-3-4-5,92528,model_onnx/0351.onnx,373779,2026-09-08T11:09:43.921045+00:00
0352,5317219300712415221,4,increasing,late,0.05,89,250,89-107-168-250,1-2-4,631018,model_onnx/0352.onnx,2526885,2026-09-08T11:09:43.971060+00:00
0353,1971074435745296072,6,inverse_hourglass,early,0.0,73,190,73-147-190-190-147-73,1-2-4-5-6,1024329,model_onnx/0353.onnx,4101415,2026-09-08T11:09:44.040035+00:00
0354,8226313133739164486,3,increasing,linear,0.1,56,190,56-124-190,1-2-3,278328,model_onnx/0354.onnx,1115706,2026-09-08T11:09:44.076933+00:00
0355,5874155959019612498,6,increasing,linear,0.1,96,188,96-123-135-136-186-188,1-2-3-4,968679,model_onnx/0355.onnx,3878594,2026-09-08T11:09:44.142803+00:00
0356,2398479226917603776,5,inverse_hourglass,linear,0.1,65,173,65-123-173-113-65,4,508466,model_onnx/0356.onnx,2036646,2026-09-08T11:09:44.196221+00:00
0357,130173513855695034,2,uniform,late,0.0,42,42,42-42,1-2,17524,model_onnx/0357.onnx,71860,2026-09-08T11:09:44.221882+00:00
0358,1367896737841453668,2,uniform,late,0.0,65,65,65-65,2,40570,model_onnx/0358.onnx,163826,2026-09-08T11:09:44.245364+00:00
0359,1667699381119977042,3,increasing,linear,0.0,69,247,69-158-247,,454169,model_onnx/0359.onnx,1818419,2026-09-08T11:09:44.287000+00:00
0360,5323239355063988374,6,increasing,linear,0.05,75,228,75-108-137-171-196-228,6,1125973,model_onnx/0360.onnx,4507103,2026-09-08T11:09:44.368040+00:00
0361,6360152887533507516,5,increasing,linear,0.05,92,230,92-120-162-188-230,,943170,model_onnx/0361.onnx,3775248,2026-09-08T11:09:44.438460+00:00
0362,3946342345641417163,5,decreasing,early,0.05,12,50,50-47-38-31-12,1-2-3-4-5,52832,model_onnx/0362.onnx,214990,2026-09-08T11:09:44.484310+00:00
0363,5478686084589464514,3,inverse_hourglass,early,0.1,73,219,73-219-73,1-2,290842,model_onnx/0363.onnx,1165544,2026-09-08T11:09:44.518770+00:00
0364,4309777958421505400,6,increasing,early,0.1,93,252,93-161-190-212-249-252,2-5-6,1818609,model_onnx/0364.onnx,7278094,2026-09-08T11:09:44.612778+00:00
0365,3110807094240873650,6,uniform,early,0.0,56,56,56-56-56-56-56-56,1-2-6,143538,model_onnx/0365.onnx,577796,2026-09-08T11:09:44.659774+00:00
0366,4092224528303750449,2,uniform,late,0.1,57,57,57-57,1,31474,model_onnx/0366.onnx,127442,2026-09-08T11:09:44.681870+00:00
0367,7364085003002245986,4,inverse_hourglass,late,0.05,73,78,73-78-78-73,,160261,model_onnx/0367.onnx,643190,2026-09-08T11:09:44.715266+00:00
0368,8156808676111303882,3,inverse_hourglass,linear,0.0,27,136,27-136-27,,67295,model_onnx/0368.onnx,270918,2026-09-08T11:09:44.741560+00:00
0369,1882196113379588913,5,inverse_hourglass,late,0.0,58,73,58-62-73-62-58,1-3-4,148665,model_onnx/0369.onnx,597885,2026-09-08T11:09:44.783878+00:00
0370,7950547071167385724,5,increasing,late,0.0,20,206,20-32-66-125-206,1,333827,model_onnx/0370.onnx,1338088,2026-09-08T11:09:44.826410+00:00
0371,6298091127046170354,6,decreasing,late,0.0,20,118,118-83-55-36-24-20,1-2,162879,model_onnx/0371.onnx,654935,2026-09-08T11:09:44.876051+00:00
0372,9035341044574732479,5,increasing,early,0.1,44,216,44-119-157-201-216,1-4-5,894123,model_onnx/0372.onnx,3579727,2026-09-08T11:09:44.924667+00:00
0373,7078820878425072454,2,decreasing,early,0.0,35,113,113-35,1-2,39154,model_onnx/0373.onnx,158380,2026-09-08T11:09:44.947544+00:00
0374,3729019703682361209,5,hourglass,early,0.0,11,42,42-33-11-33-42,1-5,33207,model_onnx/0374.onnx,135822,2026-09-08T11:09:44.984545+00:00
0375,1658847171200517662,5,hourglass,linear,0.1,8,18,18-13-8-12-18,1-2-3-5,6595,model_onnx/0375.onnx,29808,2026-09-08T11:09:45.026323+00:00
0376,8329320205907641932,3,decreasing,late,0.0,82,116,116-90-82,2,164630,model_onnx/0376.onnx,660475,2026-09-08T11:09:45.058411+00:00
0377,8792634467608872866,5,increasing,late,0.0,41,64,41-42-47-54-64,,89215,model_onnx/0377.onnx,359418,2026-09-08T11:09:45.095844+00:00
0378,1827648387252694299,5,hourglass,early,0.0,65,139,139-117-65-117-139,,435354,model_onnx/0378.onnx,1743980,2026-09-08T11:09:45.145316+00:00
0379,6327729691599503360,2,uniform,early,0.1,87,87,87-87,1,71524,model_onnx/0379.onnx,287642,2026-09-08T11:09:45.169269+00:00
0380,196037435524592078,2,decreasing,early,0.0,38,228,228-38,2,84788,model_onnx/0380.onnx,340703,2026-09-08T11:09:45.194686+00:00
0381,7123820738602073973,5,inverse_hourglass,early,0.05,67,72,67-72-72-72-67,1-3-4-5,182983,model_onnx/0381.onnx,735378,2026-09-08T11:09:45.240155+00:00
0382,7979426465553475824,6,increasing,late,0.0,83,166,83-86-96-113-136-166,,582265,model_onnx/0382.onnx,2332044,2026-09-08T11:09:45.294422+00:00
0383,6643784053514867841,6,uniform,late,0.1,29,29,29-29-29-29-29-29,,39102,model_onnx/0383.onnx,159379,2026-09-08T11:09:45.334969+00:00
0384,6684900007796322056,5,inverse_hourglass,late,0.0,19,43,19-25-43-25-19,1-4-5,28744,model_onnx/0384.onnx,118193,2026-09-08T11:09:45.374851+00:00
0385,9136500054945500051,3,decreasing,late,0.05,62,208,208-97-62,1-2-3,242323,model_onnx/0385.onnx,971688,2026-09-08T11:09:45.412538+00:00
0386,7504235579530144419,5,decreasing,late,0.1,90,152,152-121-100-96-90,5,444161,model_onnx/0386.onnx,1779428,2026-09-08T11:09:45.464557+00:00
0387,2697865211910062035,2,increasing,late,0.0,39,235,39-235,,86172,model_onnx/0387.onnx,346019,2026-09-08T11:09:45.488302+00:00
0388,878040828532992753,6,decreasing,linear,0.05,58,86,86-79-75-67-62-58,1-3-6,232785,model_onnx/0388.onnx,934784,2026-09-08T11:09:45.537146+00:00
0389,4907798606729433036,5,increasing,early,0.0,61,229,61-145-180-206-229,1-2-3-4,1077559,model_onnx/0389.onnx,4313695,2026-09-08T11:09:45.602996+00:00
0390,7950594107641721960,3,hourglass,late,0.1,71,211,211-71-211,3,277968,model_onnx/0390.onnx,1113835,2026-09-08T11:09:45.640649+00:00
0391,3151711785243354852,2,uniform,early,0.0,93,93,93-93,1-2,81478,model_onnx/0391.onnx,327676,2026-09-08T11:09:45.667674+00:00
0392,5705181539742514342,5,hourglass,early,0.05,93,159,159-140-93-133-159,1-2-3-4-5,625741,model_onnx/0392.onnx,2506646,2026-09-08T11:09:45.724779+00:00
0393,3315247303802285514,6,decreasing,early,0.1,60,210,210-195-179-149-137-60,1-2-4-5-6,1187641,model_onnx/0393.onnx,4754668,2026-09-08T11:09:45.803058+00:00
0394,5612214378279707701,5,inverse_hourglass,late,0.0,42,59,42-46-59-46-42,2,85427,model_onnx/0394.onnx,344487,2026-09-08T11:09:45.841056+00:00
0395,2013583556121342971,5,increasing,late,0.1,86,177,86-94-109-149-177,1-3-4-5,553213,model_onnx/0395.onnx,2216305,2026-09-08T11:09:45.884439+00:00
0396,7443052310430820053,4,inverse_hourglass,late,0.1,86,88,86-88-88-86,1-2-4,209460,model_onnx/0396.onnx,840646,2026-09-08T11:09:45.923115+00:00
0397,3727331065813443525,2,uniform,linear,0.0,34,34,34-34,1,11740,model_onnx/0397.onnx,48506,2026-09-08T11:09:45.944955+00:00
0398,5887648626217974052,3,uniform,early,0.1,87,87,87-87-87,2,139732,model_onnx/0398.onnx,560883,2026-09-08T11:09:45.975526+00:00
0399,5291560279745420862,2,uniform,early,0.0,62,62,62-62,1,37024,model_onnx/0399.onnx,149642,2026-09-08T11:09:45.997674+00:00
0400,6507763801302681855,5,uniform,linear,0.05,21,21,21-21-21-21-21,1-2-4-5,16768,model_onnx/0400.onnx,70500,2026-09-08T11:09:46.039330+00:00
0401,2850945672765649012,4,decreasing,early,0.05,42,126,126-106-87-42,2-3-4,240281,model_onnx/0401.onnx,963930,2026-09-08T11:09:46.081886+00:00
0402,23989240951454650,2,decreasing,linear,0.05,18,80,80-18,1,15408,model_onnx/0402.onnx,63176,2026-09-08T11:09:46.100141+00:00
0403,8851496436025109563,5,increasing,late,0.05,71,161,71-76-92-119-161,5,386511,model_onnx/0403.onnx,1548826,2026-09-08T11:09:46.150622+00:00
0404,3472752128326756731,6,hourglass,linear,0.05,20,222,222-145-20-20-146-222,1-2-4-5,646397,model_onnx/0404.onnx,2589462,2026-09-08T11:09:46.213229+00:00
0405,4970640753904557105,6,inverse_hourglass,linear,0.0,14,133,14-62-133-133-62-14,1-2-3-5,324199,model_onnx/0405.onnx,1300663,2026-09-08T11:09:46.267808+00:00
0406,2642370103765247455,5,uniform,late,0.1,64,64,64-64-64-64-64,1-2-4-5,150154,model_onnx/0406.onnx,604062,2026-09-08T11:09:46.304966+00:00
0407,2253056663392015649,2,uniform,early,0.05,66,66,66-66,,41788,model_onnx/0407.onnx,168480,2026-09-08T11:09:46.326611+00:00
0408,3749439921754232866,6,decreasing,early,0.1,15,18,18-18-16-15-15-15,,12461,model_onnx/0408.onnx,52799,2026-09-08T11:09:46.362403+00:00
0409,8927045064481371701,6,decreasing,early,0.05,74,137,137-134-128-118-100-74,2,633466,model_onnx/0409.onnx,2537072,2026-09-08T11:09:46.408594+00:00
0410,2939965593092330684,6,inverse_hourglass,linear,0.0,48,216,48-115-216-216-115-48,1,968928,model_onnx/0410.onnx,3878917,2026-09-08T11:09:46.472901+00:00
0411,5003772639496112109,6,inverse_hourglass,late,0.05,85,105,85-85-105-105-85-85,1-2-3,393630,model_onnx/0411.onnx,1578164,2026-09-08T11:09:46.520429+00:00
0412,1583115305104146897,2,increasing,linear,0.05,16,177,16-177,,27893,model_onnx/0412.onnx,112901,2026-09-08T11:09:46.539082+00:00
0413,8146752114715377679,4,uniform,early,0.0,72,72,72-72-72-72,2,142930,model_onnx/0413.onnx,574084,2026-09-08T11:09:46.571034+00:00
0414,477529332724645328,6,uniform,late,0.0,56,56,56-56-56-56-56-56,4,143538,model_onnx/0414.onnx,577350,2026-09-08T11:09:46.613264+00:00
0415,4744886716640644378,6,decreasing,linear,0.05,24,150,150-130-100-72-50-24,,405326,model_onnx/0415.onnx,1624285,2026-09-08T11:09:46.669865+00:00
0416,4845615104230501057,3,hourglass,late,0.0,53,111,111-53-111,1-2-3,110286,model_onnx/0416.onnx,443535,2026-09-08T11:09:46.705639+00:00
0417,9107220367965846330,6,inverse_hourglass,early,0.1,51,76,51-66-76-76-69-51,,208575,model_onnx/0417.onnx,837277,2026-09-08T11:09:46.750320+00:00
0418,4887867660148940505,3,hourglass,early,0.05,96,161,161-96-161,,284593,model_onnx/0418.onnx,1140117,2026-09-08T11:09:46.782480+00:00
0419,8208310239436491926,4,inverse_hourglass,linear,0.05,89,217,89-217-217-89,2-4,775350,model_onnx/0419.onnx,3103992,2026-09-08T11:09:46.839062+00:00
0420,4694020515418462617,5,uniform,linear,0.05,64,64,64-64-64-64-64,1-2-3-4-5,150154,model_onnx/0420.onnx,604283,2026-09-08T11:09:46.885481+00:00
0421,7335181707010989771,6,decreasing,early,0.05,63,242,242-215-192-173-149-63,1-2-3-4-5,1463418,model_onnx/0421.onnx,5857776,2026-09-08T11:09:46.975982+00:00
0422,3395135157706323767,3,hourglass,linear,0.1,54,81,81-54-81,1,81955,model_onnx/0422.onnx,329775,2026-09-08T11:09:47.006318+00:00
0423,7437547093713699381,2,increasing,late,0.1,85,177,85-177,2,139742,model_onnx/0423.onnx,560517,2026-09-08T11:09:47.034195+00:00
0424,6746632809820422566,5,decreasing,linear,0.05,92,166,166-154-133-115-92,,653361,model_onnx/0424.onnx,2616014,2026-09-08T11:09:47.090076+00:00
0425,633238608760076147,4,uniform,late,0.1,90,90,90-90-90-90,1-2-3-4,222400,model_onnx/0425.onnx,892627,2026-09-08T11:09:47.132883+00:00
0426,8071778577886243906,3,inverse_hourglass,early,0.0,16,130,16-130-16,1-2-3,38204,model_onnx/0426.onnx,155206,2026-09-08T11:09:47.164838+00:00
0427,9080807742019208123,6,inverse_hourglass,late,0.05,47,142,47-59-142-142-63-47,1-2-3-6,391247,model_onnx/0427.onnx,1568859,2026-09-08T11:09:47.217101+00:00
0428,2435295039686673814,2,uniform,late,0.1,42,42,42-42,1-2,17524,model_onnx/0428.onnx,71860,2026-09-08T11:09:47.238757+00:00
0429,8537025693501677511,2,increasing,linear,0.0,44,112,44-112,1-2,46826,model_onnx/0429.onnx,189068,2026-09-08T11:09:47.263385+00:00
0430,7181752526905460281,4,increasing,linear,0.05,96,157,96-118-135-157,4,440755,model_onnx/0430.onnx,1765390,2026-09-08T11:09:47.306842+00:00
0431,283101221422149013,5,inverse_hourglass,early,0.05,92,238,92-190-238-191-92,1-2-3-4-5,1135787,model_onnx/0431.onnx,4546825,2026-09-08T11:09:47.379271+00:00
0432,3230436772583544664,4,inverse_hourglass,late,0.1,13,55,13-55-55-13,1-2-4,40722,model_onnx/0432.onnx,165690,2026-09-08T11:09:47.415720+00:00
0433,7454168590797197310,5,decreasing,early,0.1,71,235,235-213-188-167-71,3,1208107,model_onnx/0433.onnx,4835222,2026-09-08T11:09:47.493972+00:00
0434,4269128026023684556,5,inverse_hourglass,late,0.1,93,106,93-98-106-104-93,4,365727,model_onnx/0434.onnx,1465687,2026-09-08T11:09:47.544019+00:00
0435,1187255960831800487,3,uniform,late,0.0,58,58,58-58-58,2-3,62882,model_onnx/0435.onnx,253701,2026-09-08T11:09:47.574690+00:00
0436,907752799653607954,4,uniform,linear,0.1,81,81,81-81-81-81,1,180478,model_onnx/0436.onnx,724276,2026-09-08T11:09:47.609272+00:00
0437,1445087369557471324,2,uniform,late,0.05,71,71,71-71,2,48148,model_onnx/0437.onnx,194138,2026-09-08T11:09:47.633228+00:00
0438,2459205743569081698,2,uniform,linear,0.0,76,76,76-76,1-2,54958,model_onnx/0438.onnx,221596,2026-09-08T11:09:47.658496+00:00
0439,4873699484566108123,2,uniform,linear,0.1,96,96,96-96,1-2,86698,model_onnx/0439.onnx,348556,2026-09-08T11:09:47.684317+00:00
0440,8049744069481209676,3,inverse_hourglass,early,0.1,78,82,78-82-78,1-2-3,118262,model_onnx/0440.onnx,475439,2026-09-08T11:09:47.717101+00:00
0441,1921571487740726482,4,decreasing,late,0.1,76,112,112-84-83-76,1-2-3,208341,model_onnx/0441.onnx,836170,2026-09-08T11:09:47.756138+00:00
0442,2335287233749310414,4,decreasing,late,0.0,81,127,127-101-86-81,,260955,model_onnx/0442.onnx,1045966,2026-09-08T11:09:47.794052+00:00
0443,5270082371411460164,6,decreasing,late,0.05,88,117,117-111-98-95-90-88,6,451453,model_onnx/0443.onnx,1809010,2026-09-08T11:09:47.850933+00:00
0444,7942752214560205902,6,increasing,linear,0.0,85,159,85-100-115-129-144-159,1-2-3-4-5,691390,model_onnx/0444.onnx,2769656,2026-09-08T11:09:47.912455+00:00
0445,1741495647189936107,3,hourglass,late,0.0,29,61,61-29-61,1-2-3,34260,model_onnx/0445.onnx,139430,2026-09-08T11:09:47.944719+00:00
0446,4217783323506179427,2,decreasing,early,0.0,65,109,109-65,2,67542,model_onnx/0446.onnx,271714,2026-09-08T11:09:47.968577+00:00
0447,3120106694787379509,3,decreasing,late,0.05,45,175,175-77-45,3,157942,model_onnx/0447.onnx,633728,2026-09-08T11:09:48.001298+00:00
0448,2076875217808166005,2,decreasing,late,0.1,16,219,219-16,1,37854,model_onnx/0448.onnx,152965,2026-09-08T11:09:48.025072+00:00
0449,2627654026987740662,4,inverse_hourglass,linear,0.05,26,65,26-65-65-26,,69599,model_onnx/0449.onnx,280538,2026-09-08T11:09:48.056178+00:00
0450,6471548956454382513,6,increasing,late,0.05,48,251,48-55-77-124-185-251,1-3-4-5-6,776738,model_onnx/0450.onnx,3111045,2026-09-08T11:09:48.120612+00:00
0451,8054263437818651451,6,inverse_hourglass,late,0.0,41,180,41-63-180-180-63-41,5-6,544309,model_onnx/0451.onnx,2180662,2026-09-08T11:09:48.184142+00:00
0452,5082135254286080045,4,uniform,late,0.0,64,64,64-64-64-64,1-2-3-4,113226,model_onnx/0452.onnx,455931,2026-09-08T11:09:48.224294+00:00
0453,3869476157776095523,3,decreasing,linear,0.0,13,88,88-50-13,1-3,48117,model_onnx/0453.onnx,194639,2026-09-08T11:09:48.254412+00:00
0454,4347606507584742182,4,hourglass,late,0.1,83,155,155-83-83-155,1-3,299792,model_onnx/0454.onnx,1201761,2026-09-08T11:09:48.294613+00:00
0455,2554521878859901145,6,inverse_hourglass,linear,0.1,9,113,9-50-113-113-51-9,,226507,model_onnx/0455.onnx,908999,2026-09-08T11:09:48.341048+00:00
0456,7864751041280328598,2,increasing,linear,0.05,61,167,61-167,2,95238,model_onnx/0456.onnx,382501,2026-09-08T11:09:48.367728+00:00
0457,8165151804043204985,6,hourglass,linear,0.05,73,151,151-117-73-73-115-151,,521950,model_onnx/0457.onnx,2090783,2026-09-08T11:09:48.425366+00:00
0458,1847829067291439846,2,uniform,late,0.0,80,80,80-80,2,60730,model_onnx/0458.onnx,244466,2026-09-08T11:09:48.450894+00:00
0459,664806683901302805,2,increasing,linear,0.1,43,246,43-246,1-2,99122,model_onnx/0459.onnx,398255,2026-09-08T11:09:48.476860+00:00
0460,7437693416829135483,3,hourglass,linear,0.1,71,123,123-71-123,2,162072,model_onnx/0460.onnx,650243,2026-09-08T11:09:48.508039+00:00
0461,4138408044838337640,4,uniform,late,0.05,14,14,14-14-14-14,2-4,5876,model_onnx/0461.onnx,26075,2026-09-08T11:09:48.540594+00:00
0462,5727827501298783122,3,inverse_hourglass,linear,0.1,51,161,51-161-51,1-2,149958,model_onnx/0462.onnx,602008,2026-09-08T11:09:48.571272+00:00
0463,3773534408250487451,6,increasing,late,0.0,87,200,87-92-105-128-159-200,1-2-5-6,754434,model_onnx/0463.onnx,3021611,2026-09-08T11:09:48.633564+00:00
0464,3019153762485255248,2,uniform,late,0.05,89,89,89-89,1-2,74770,model_onnx/0464.onnx,300844,2026-09-08T11:09:48.660900+00:00
0465,4788394917417632567,3,uniform,early,0.0,85,85,85-85-85,1-2-3,133460,model_onnx/0465.onnx,536231,2026-09-08T11:09:48.694056+00:00
0466,3308267089171618544,5,hourglass,early,0.0,64,192,192-155-64-155-192,4-5,722112,model_onnx/0466.onnx,2891463,2026-09-08T11:09:48.755656+00:00
0467,3998421229083319663,5,uniform,linear,0.05,26,26,26-26-26-26-26,1-2-3-4-5,25438,model_onnx/0467.onnx,105410,2026-09-08T11:09:48.799717+00:00
0468,2378083092426576055,5,decreasing,late,0.05,90,253,253-180-134-101-90,1-2-3-4-5,839055,model_onnx/0468.onnx,3359899,2026-09-08T11:09:48.852721+00:00
0469,2187461350020992066,4,hourglass,linear,0.1,84,182,182-84-84-182,4,345964,model_onnx/0469.onnx,1386228,2026-09-08T11:09:48.897010+00:00
0470,6193168741625727200,3,decreasing,linear,0.0,9,251,251-130-9,,311467,model_onnx/0470.onnx,1247611,2026-09-08T11:09:48.933247+00:00
0471,8154065205901735488,4,decreasing,late,0.05,12,37,37-24-15-12,1-2-3-4,14069,model_onnx/0471.onnx,59293,2026-09-08T11:09:48.963315+00:00
0472,8287296966576754184,5,hourglass,linear,0.0,41,94,94-68-41-68-94,2-4-5,169093,model_onnx/0472.onnx,679597,2026-09-08T11:09:48.998025+00:00
0473,7540089307719533033,2,uniform,linear,0.0,45,45,45-45,1-2,19990,model_onnx/0473.onnx,81724,2026-09-08T11:09:49.019429+00:00
0474,3156301310221223436,3,increasing,early,0.1,90,221,90-196-221,,553761,model_onnx/0474.onnx,2216788,2026-09-08T11:09:49.063096+00:00
0475,6540263752802558113,4,inverse_hourglass,early,0.0,83,104,83-104-104-83,1-3-4,256175,model_onnx/0475.onnx,1027506,2026-09-08T11:09:49.105057+00:00
0476,257091385588795717,6,uniform,linear,0.0,49,49,49-49-49-49-49-49,3-5,110162,model_onnx/0476.onnx,444067,2026-09-08T11:09:49.149999+00:00
0477,7007176162648525293,6,inverse_hourglass,early,0.1,47,238,47-157-238-238-155-47,1-4,1312707,model_onnx/0477.onnx,5254264,2026-09-08T11:09:49.222824+00:00
0478,3996374650275607082,5,hourglass,early,0.1,27,174,174-143-27-142-174,,522673,model_onnx/0478.onnx,2093263,2026-09-08T11:09:49.311760+00:00
0479,7267719444898547712,4,increasing,linear,0.0,17,235,17-90-162-235,3,490943,model_onnx/0479.onnx,1966140,2026-09-08T11:09:49.357796+00:00
0480,6009307000049875553,4,decreasing,linear,0.0,34,222,222-159-97-34,1-2-3-4,493027,model_onnx/0480.onnx,1975143,2026-09-08T11:09:49.446594+00:00
0481,7557288287400506712,5,inverse_hourglass,late,0.0,77,156,77-97-156-97-77,1-2-3-4,410181,model_onnx/0481.onnx,1644173,2026-09-08T11:09:49.499377+00:00
0482,7815334720510393192,5,hourglass,late,0.0,14,197,197-60-14-60-197,1-4-5,235707,model_onnx/0482.onnx,946059,2026-09-08T11:09:49.585049+00:00
0483,491813295444393331,6,uniform,early,0.05,39,39,39-39-39-39-39-39,1-2-3-4-6,70132,model_onnx/0483.onnx,284614,2026-09-08T11:09:49.635792+00:00
0484,5244491758961120324,3,hourglass,linear,0.0,41,68,68-41-68,1,52887,model_onnx/0484.onnx,213503,2026-09-08T11:09:49.662206+00:00
0485,3396414978528667141,4,uniform,linear,0.1,41,41,41-41-41-41,1-2-4,47078,model_onnx/0485.onnx,191118,2026-09-08T11:09:49.697374+00:00
0486,6758502889293946726,4,uniform,linear,0.1,73,73,73-73-73-73,,146886,model_onnx/0486.onnx,589690,2026-09-08T11:09:49.723446+00:00
0487,7778553345254673161,2,decreasing,early,0.0,51,97,97-51,1,47810,model_onnx/0487.onnx,192786,2026-09-08T11:09:49.747293+00:00
0488,4536763415949580610,5,increasing,linear,0.0,65,252,65-112-158-205-252,1-2-3-4-5,986311,model_onnx/0488.onnx,3948921,2026-09-08T11:09:49.801093+00:00
0489,7618181959753578352,5,decreasing,linear,0.0,31,164,164-131-98-64-31,2,388438,model_onnx/0489.onnx,1556538,2026-09-08T11:09:49.848789+00:00
0490,4381559216106751016,5,increasing,early,0.05,24,256,24-138-187-234-256,1-2-5,1199077,model_onnx/0490.onnx,4799546,2026-09-08T11:09:49.916999+00:00
0491,2848870160199488612,6,decreasing,early,0.1,58,216,216-190-181-168-120-58,5-6,1203977,model_onnx/0491.onnx,4819342,2026-09-08T11:09:50.004584+00:00
0492,6541487813275189644,5,hourglass,early,0.1,83,209,209-167-83-165-209,1-2-3,881072,model_onnx/0492.onnx,3527528,2026-09-08T11:09:50.068027+00:00
0493,3698951268486030638,6,uniform,late,0.0,69,69,69-69-69-69-69-69,2,217222,model_onnx/0493.onnx,872086,2026-09-08T11:09:50.112048+00:00
0494,393872379022033878,5,hourglass,late,0.1,96,206,206-125-96-130-206,3,701485,model_onnx/0494.onnx,2808731,2026-09-08T11:09:50.168710+00:00
0495,6116389620146763451,3,increasing,late,0.0,24,59,24-33-59,1-2-3,26015,model_onnx/0495.onnx,106449,2026-09-08T11:09:50.200557+00:00
0496,563359984011795709,3,inverse_hourglass,early,0.05,84,212,84-212-84,1-2-3,324042,model_onnx/0496.onnx,1298562,2026-09-08T11:09:50.238983+00:00
0497,1736076093479267837,5,hourglass,early,0.05,77,154,154-128-77-134-154,1-2-3-4-5,551053,model_onnx/0497.onnx,2207894,2026-09-08T11:09:50.296564+00:00
0498,6829380297620618388,5,hourglass,early,0.0,83,118,118-108-83-108-118,1-2-4,395655,model_onnx/0498.onnx,1585845,2026-09-08T11:09:50.364529+00:00
0499,7065454950221088097,5,inverse_hourglass,early,0.05,10,189,10-137-189-135-10,1-3-5,488013,model_onnx/0499.onnx,1955282,2026-09-08T11:09:50.415944+00:00
0500,663750790472342110,5,increasing,linear,0.0,41,195,41-80-118-156-195,1-2-3-4-5,557589,model_onnx/0500.onnx,2234030,2026-09-08T11:09:50.471106+00:00
